split,piece_id,md5,piece_sha256,family_id,bars,track_count,relation_stratum
control,control:76570bfa1dc97923b026f24c312164fd342c2da0f2f5fec5e2fc57a5b26a8e85,6495bba4982ada7601c9b2413e0c48d9,3c1b5dc78e18a9de18d0b20d4a63b4a4e9a420a91552fc903da85120f6a31d86,76570bfa1dc97923b026f24c312164fd342c2da0f2f5fec5e2fc57a5b26a8e85,35,2,
control,control:46b50e38e8b9121275c11d9a1cb6ef5f13c0d03af0a0809d6a71ce1cd807e403,f1aae57e4936fd319f531e1a7970da92,0f92a76ca82fff79a9a05f8ccf2df2bc93405e5102378aca657d7fd332a2d9e8,46b50e38e8b9121275c11d9a1cb6ef5f13c0d03af0a0809d6a71ce1cd807e403,73,1,
control,control:8a1733227b3b0085b62e087852460346536748c89bfb180a28143353a81321d3,87e40bf0a034289af80dff2970b6c455,426b235b5f21fab5796d219d40512c8e6ebcb70c79fbf8d08c54185ba15ef245,8a1733227b3b0085b62e087852460346536748c89bfb180a28143353a81321d3,123,1,
control,control:a18790d1ab6d5d77591ba025e99c5712006d46c2362cdd517119203b904fdc88,314b42b83cd5fcf58d52ac3efef24f3d,0fa38b5b02956404d18bda65d3bc620f211bd77ebb741df8fe4d36b17f69e388,a18790d1ab6d5d77591ba025e99c5712006d46c2362cdd517119203b904fdc88,52,17,
control,control:fc037dcb08de22586215113a4cbf210db90f1866f8254651d08a7069b4a96422,3396a62d767d4d6692542e9efba8fead,3d554034fa03114f62831b062e1e050b1ed6373aa3bb859ae114e68ae559f1ed,fc037dcb08de22586215113a4cbf210db90f1866f8254651d08a7069b4a96422,60,9,
control,control:305fdf65b7450ebcce8b3c1eed2c68c8a738610a27482c1b8e361c5c3f287c4d,44ce02c76fdf7202588aa325c65742c3,55494361324bba24763f4ed28b7cc349cbe37c47daf71a230c2ca29d2a0a85d1,305fdf65b7450ebcce8b3c1eed2c68c8a738610a27482c1b8e361c5c3f287c4d,300,12,
control,control:c6ae237c7f4e39f806141177c65b6ce177d23cf07fcd60c56cf7658166b6e5ef,40d14ce7e71a0bf2f25300f23d7adf1f,8facc586d378a0c44c0f846f21cff08bcd8f08e39f4894bcbea67e1da620a8d9,c6ae237c7f4e39f806141177c65b6ce177d23cf07fcd60c56cf7658166b6e5ef,125,10,
control,control:7b3db2f82bbe3cd645ba1bdce72536cb5852e1211da50d2cb28522c60b19c08b,38912266447b4ab0c43ce03d902af2eb,1b4252d9c1726319c3adaaf5d665622d8106bfa0d571a801df9bf6b2f93893fc,7b3db2f82bbe3cd645ba1bdce72536cb5852e1211da50d2cb28522c60b19c08b,62,1,
control,control:682aef6fe67e551a933c6fee0d6450cedc3eb077c27ebdd2d8f80cd07252ba3f,e963ca6eec53dd837bcb23484064f27f,aa1178ceee82406e96dc3154341a032d1b132cb9a19949202e96a9241facd924,682aef6fe67e551a933c6fee0d6450cedc3eb077c27ebdd2d8f80cd07252ba3f,61,10,
control,control:13079a67cac74ddff79ee2be99aa171cb476d7ae4809610b293fe74ad2329e15,8bc0bd0df14ab8728824b1975706eb12,039213de16fbb498b3ed5e7b43e2971b3681c1b6be56c0400fc926dfdd5005ac,13079a67cac74ddff79ee2be99aa171cb476d7ae4809610b293fe74ad2329e15,72,10,
control,control:8bc8b4979d80ccd77bf88001871de5cd23c483de9d60d5303ddc54bf324f3b83,deafda608518851ebbda8806a0220532,0935725fe23998293bc34435e6f18d40873ae1f68234854fbfbe45342f6e6a56,8bc8b4979d80ccd77bf88001871de5cd23c483de9d60d5303ddc54bf324f3b83,101,1,
control,control:417a33c8b994d579ce498cc7ca04e9913526fcdb77dae030f7bb889502891377,7eceee30979968a9b10ced13b42c93df,2bfd1378b6ff00333f920e435f218ffb7c856e86cbddbd35f7e836d3529bd491,417a33c8b994d579ce498cc7ca04e9913526fcdb77dae030f7bb889502891377,87,19,
control,control:f9dec738221ebbb2485c54d12b3f5c47fe768c79fe110a21b926b4d3e340cca7,a33634afde948d1e4ac0ca6efc248f38,3ff6aac1253912f904fced5060ab34e9dbc714dc759a64b15a8bf0615612a492,f9dec738221ebbb2485c54d12b3f5c47fe768c79fe110a21b926b4d3e340cca7,112,1,
control,control:7559044f0a72c6dd1e52a5959d528d181b21b87f67094129b2f186bb7c09338d,d9f60104a7366d6f28410f6b341a88ee,24c6cbe58132013cee8f2b3e53e75353fff8a1adbfac7949f26807bf613c72fc,7559044f0a72c6dd1e52a5959d528d181b21b87f67094129b2f186bb7c09338d,94,12,
control,control:5a70777d732e66703ce9ab632cb4f18586b8b74fbbf4d84fdb95d25cad3bb8f6,5e81e829ef90f0b4dfc9aedadcfd7710,778478ea19b160fb2b9a9d903924cdbcf6cbb121c7667438778a81f6caa3acc1,5a70777d732e66703ce9ab632cb4f18586b8b74fbbf4d84fdb95d25cad3bb8f6,137,18,
control,control:c55b9287439fa8f53a1f86cedd835a2d0ef83dd84c66e4524ad8dda06d84dd93,22d8ec316c38d354cedbb1d27b890fc7,105619ddd1323a09650fca8b493d73c4fa5881f1b4287a8787421cb21992914c,c55b9287439fa8f53a1f86cedd835a2d0ef83dd84c66e4524ad8dda06d84dd93,40,1,
control,control:a125a0ff7175f75d32f124a48b929301372cc9e566a93d61e68705da3c6b8bf0,dc4da68ca6764a2001027ce18fafd421,2f7c27dfb930492d022b986adae868dfc81ba6802c1f72eab25251282cd7764e,a125a0ff7175f75d32f124a48b929301372cc9e566a93d61e68705da3c6b8bf0,155,14,
control,control:cc1bd447a8339a4e2501af9cc434df2983e2bcdda48fb2eea34cf498382fa3ba,0c833370c7f7e6dfe3aa1a0f84bbe96a,02c9a964f38279f10f4caf95fd6d132931ddf66d18a5b483b04cbe018a6f2fed,cc1bd447a8339a4e2501af9cc434df2983e2bcdda48fb2eea34cf498382fa3ba,148,20,
control,control:b685e3088d45f081921d29b3d57f6809fd9c2f38d63332f9ca93d27906fbb2ba,5c252a57aaac2e0a2c56746e02699b9c,865038ca165d1ae5351aeebda07569153babaccedcd7cc677e9fe6eee2cec0a1,b685e3088d45f081921d29b3d57f6809fd9c2f38d63332f9ca93d27906fbb2ba,110,1,
control,control:c78fc612e91e0286e9705b0c49666d59dde1eb8e05cbfeee9c4989dd93270e35,eb1f2049884eb89341bfd19f7f1d3981,6e11c2e296d51ec3f7cc183348ff4a3222102502f4738f9450c770be8a94d5d9,c78fc612e91e0286e9705b0c49666d59dde1eb8e05cbfeee9c4989dd93270e35,79,1,
control,control:7fb1ff0bebdccea881cd5bea9c3868b604dfe9862a9af7ac27ca977822b5479e,a654cdbecfb3b5f235a0f552a53be79c,4334b5e718fd9d680c635c29527cc6391fb560e1d03a28a1da031df82b007484,7fb1ff0bebdccea881cd5bea9c3868b604dfe9862a9af7ac27ca977822b5479e,138,10,
control,control:60bce9fee48f437c1b3c1591d8ccf45b5a69eea77f28695e0d78d821c97fb390,f5e0fc4a6222e70c1221a4520e6d7f5a,40429d06b1f31410b62978da7ebb0e791162e343b6efecfb0b8dcb20f5ad5d0b,60bce9fee48f437c1b3c1591d8ccf45b5a69eea77f28695e0d78d821c97fb390,150,19,
control,control:d1731fce2f622ce97646931eaaf63a40a46551b55b769183822f238bfcaf58a1,03d702e11d65983d11ebfc5d3498c882,04be2e271b33655c1a1011c2b4ae2d5a18a3ff923e4b8074d271fab58fdd436c,d1731fce2f622ce97646931eaaf63a40a46551b55b769183822f238bfcaf58a1,75,1,
control,control:31e0aee5d5790c3065342c5bf4fee503d9de7f0a2fde8f4f2f43098707d7d8a1,ab41127740064d507f208e8fa791c0aa,474e73cd4c42f9d46ea374b896e3ddec561bd2868d0f13ffc71d8df8b417d399,31e0aee5d5790c3065342c5bf4fee503d9de7f0a2fde8f4f2f43098707d7d8a1,131,13,
control,control:82baafd66aae1e61dd79914a483dc44123d5d7e60e8e981e84f146de9fe917dd,1da1dbcbc39435b0f724da2d9974c813,44ba190f5d145185ab5d0ff117e34af10d722a92c79097285f6ea8917dd5910d,82baafd66aae1e61dd79914a483dc44123d5d7e60e8e981e84f146de9fe917dd,127,1,
control,control:8ff6efcffa3c90fe1ec8e8fab0f5b5c0c1e5350ff64bd761ff9ebc35ae5ef563,8bd0ee82efbe5e2472914798106cc470,1dbb3accc915dbaa4082a222058d03367bb811f6bb6687d334adda0329e2b190,8ff6efcffa3c90fe1ec8e8fab0f5b5c0c1e5350ff64bd761ff9ebc35ae5ef563,65,17,
control,control:3fbc54dbbe1a75401a03ec272325209656b029f7b8ae7214040b371eecc8dde5,6f0aa7515941927111b838bfbbcd6f8a,24fdf4b4ecdbb3c4c67aef701fdbf8d2d84fca46e66b605a52c1f3ce60aefa06,3fbc54dbbe1a75401a03ec272325209656b029f7b8ae7214040b371eecc8dde5,35,1,
control,control:368abf5f2350537923053236f6a807f756b279002a95d686937f56a12ed250f7,0e782914f3b763240e9bd973977eeac0,03762f79515b0366e525647fd86effeae2ac9ac31fb3ffc3bd1d100370264538,368abf5f2350537923053236f6a807f756b279002a95d686937f56a12ed250f7,25,15,
control,control:f2e11ae29759391b36a764a4a4e01ea6cee7855c52e101acab234f5a088fca2f,78d8794e50e227e1f941f8978b5bcf07,142ad547eef6f5d9ed30dc875e380f916daab480501000e99ec3cb27ef8f5886,f2e11ae29759391b36a764a4a4e01ea6cee7855c52e101acab234f5a088fca2f,72,13,
control,control:c552d6c5a4c814f9841326506b2f7ea7bb4d43627be74dcd3394c57637eda5c0,e5d5d0cc08bb69c448f504d1f704e45e,39743f4cedd0b56aad8a852982d7290f2e6a4c0576d245a77206ab45b5490a85,c552d6c5a4c814f9841326506b2f7ea7bb4d43627be74dcd3394c57637eda5c0,176,19,
control,control:7dec1a52bae99e2497095c005cce616b759d4428fb3ebe2f12e04ff776a4de6d,ef0865f287f7d8ee78605f029596b1a6,4a5851734faedeb28e83ab6f605c0180b4a47683bc4c9035d47e32413b09f9a4,7dec1a52bae99e2497095c005cce616b759d4428fb3ebe2f12e04ff776a4de6d,74,12,
control,control:f9665f7a1b3e13779179815c4a835a93fecb3d055d4d2d697eb367386a53eca9,89e16ed7513496153d354c64f62ec255,028cc5ccd48b490afcec92e9e77050396deac2fc31583eb953ed3b1c251c5fcc,f9665f7a1b3e13779179815c4a835a93fecb3d055d4d2d697eb367386a53eca9,133,16,
control,control:51a158e233e3d8498dbeb77035c7ce752c3939848099b19bf0fe939c62276205,4d5738410d3a6ed129a24a9dc77d5136,16fbcff48bed0cf8f2b210adbee175a53079d7652d12cd43eefbf4fd4975a3c2,51a158e233e3d8498dbeb77035c7ce752c3939848099b19bf0fe939c62276205,118,1,
control,control:48b70b3fa269203df0d09ccc0316d5aac555f5d62ab1e4f262c4ccb2ae54fc2e,5fd2acb524d6dabbc4c20b4d28181cde,6f5e76ba96b7c98550c383211e66311d7f8dc5a4d47570df54a73164cd478219,48b70b3fa269203df0d09ccc0316d5aac555f5d62ab1e4f262c4ccb2ae54fc2e,27,3,
control,control:6f9184a51764d56207c02ab67569397d2f2de8beca67ac58a39344a55993c50b,5408c845459e78398cfaf3d6548463b1,000d4f4d761d6926feaf39d6033120f48ab3392a5687441977c6a8b79de0dc07,6f9184a51764d56207c02ab67569397d2f2de8beca67ac58a39344a55993c50b,94,38,
control,control:d35cf656f24e387e5f2ba77229be058e699845a647b994bc24b3dad4c3e41275,06c54f55669039fb7d70475b6d6afe47,8e80aca4a431e401ccf1dc455933e44d50af5f5a4ded513a35bac3d2bf6232eb,d35cf656f24e387e5f2ba77229be058e699845a647b994bc24b3dad4c3e41275,110,8,
control,control:80332898f174df76037ee2b64a9b4911a16ce997ba18a92a302716204e8da05b,b9ac5d435518ea8cf59c10777ad3cd53,3b54aec5744281c8b0c255746247e0f1fb373a452030925c2ad777d0ed6c78c0,80332898f174df76037ee2b64a9b4911a16ce997ba18a92a302716204e8da05b,119,1,
control,control:b6c2116284d9de6ae9ac52ebd44a97dcfa1735fa207f6e8f12a2e9d48f53a026,a95f2c9c01bb9db6fe6edf03f2637ce2,282978fae712ac3f37cec6019781f15986e76bb13ebc08368ef58ada7d144c35,b6c2116284d9de6ae9ac52ebd44a97dcfa1735fa207f6e8f12a2e9d48f53a026,109,8,
control,control:7e9ca5e669453e3f9fc4ff6110e5738a5d55607aef5d6332f3eefd15fc7a517e,e9d288af68bb7226d56a929333e81a83,3ccc3d66e6041b296274c2ecf380acbf9decb475b3c633f9fa7c74473fb9c689,7e9ca5e669453e3f9fc4ff6110e5738a5d55607aef5d6332f3eefd15fc7a517e,48,5,
control,control:8a0dcfce6c0048f4a3c9b4edf8ba4ddb9d1f56ef71555588dc47f89d911694b0,906e7b93214e28b023562379bf5d79ea,5c14118a5627463a94818cd0873b73b1ecd1e5a49fe267f384fed9c0a2725b2a,8a0dcfce6c0048f4a3c9b4edf8ba4ddb9d1f56ef71555588dc47f89d911694b0,92,1,
control,control:50e57c4fa778f4ef0fc259f658c529c41b18e7373ae6b237bb60fc002c9a8bd1,bd1831cc4512f6715a0095b9367e9932,3b1f7d88030ab4f643ba56dd2481993a5ebf88a716cac2be663885b82c4b809a,50e57c4fa778f4ef0fc259f658c529c41b18e7373ae6b237bb60fc002c9a8bd1,131,1,
clean_validation,clean_validation:7045f69114f6cf369a150a54da89b23c9bb19454165338378341e1092117d037,f822c930065a0b5c920f169a91747d18,b8e3a6ecd0154b734ead2d5973a362251208554f1b24bee8fc8596b9d9d9b6a9,7045f69114f6cf369a150a54da89b23c9bb19454165338378341e1092117d037,96,1,
clean_validation,clean_validation:cc7097961592a474b9205c07103e71432c25df5bee9a1f2fe3e21b2b304afae2,1386e854a7d6a58015cea337ae948db6,b28809dfd384715e4f8ff0569bad99a9395993375b2f2e2d15adc744a496e237,cc7097961592a474b9205c07103e71432c25df5bee9a1f2fe3e21b2b304afae2,86,9,
clean_validation,clean_validation:86f653c8cd499249d41bba3ad3cc897b421ff03c4d5e20e92e197bf7e0e1a047,4c4a10bb461fa2eb0e81aa29ff4211fc,7f33205f0d0c0f77e5b4ef49df913269e1c89f96ddbfe70c381b97e64b82db86,86f653c8cd499249d41bba3ad3cc897b421ff03c4d5e20e92e197bf7e0e1a047,117,1,
clean_validation,clean_validation:c8140da054142bc2e25506e7a2c60698390dd3500be8f233040fb5ad5c99a56b,8070354cb1cf5dadb9ef83c561ac9165,b400509fadf261903c9212a725c90e67a43caf86f6bb287bd2b88e05d284fd86,c8140da054142bc2e25506e7a2c60698390dd3500be8f233040fb5ad5c99a56b,41,5,
clean_validation,clean_validation:15d28e5334b8ab8ecb519135d177f86e4af583e650c0f9ddce46957b57cebfc1,565937b9af226877b78434a4058d436c,19a74981e495c7a14c4de771468c989aace23f52749667efbd6f323882b769e1,15d28e5334b8ab8ecb519135d177f86e4af583e650c0f9ddce46957b57cebfc1,98,15,
clean_validation,clean_validation:e4f6125b248ab3555d6541f1d95917357b67804211c74e799d767d556f99d1e6,df1eab66bf90e113e263852cc00e266b,0d4ebea061dc9df6d586f998049c16f9c79bb90b4fb0edccb0d3b3fc02def5f6,e4f6125b248ab3555d6541f1d95917357b67804211c74e799d767d556f99d1e6,83,14,
clean_validation,clean_validation:692bbed034650f2ca38c10788c1d32848f7bbfe683acc21e9b351bda5db7c34e,7e8c175043a4503d61f02b3a1f09d131,682fcf4547da97e7d16ef14a0705253c47d01354348614e96aa5d156025741ff,692bbed034650f2ca38c10788c1d32848f7bbfe683acc21e9b351bda5db7c34e,77,6,
clean_validation,clean_validation:c21a5e01f2243c00656e9dad6378714be2173dbaf1f6ec7f67f8a42cc8eb26f5,c2b93423e17db19e4b79f610d872536e,68402f6b1442aeee80ccc3bf3069f8bd0bd39caa15c4e14fbc26ab14b62a92c0,c21a5e01f2243c00656e9dad6378714be2173dbaf1f6ec7f67f8a42cc8eb26f5,89,1,
clean_validation,clean_validation:009575e611db0f0b49bc76d6ceb3ccacccf876c9b9bb18a96188c5fa87debe89,4e82e0837ef2b5e4a638e4f7919e5eeb,06e59c75bf242fb44ceb22e6995ff927b153be4ee6bb8969140ac8b234c5b502,009575e611db0f0b49bc76d6ceb3ccacccf876c9b9bb18a96188c5fa87debe89,196,17,
clean_validation,clean_validation:1aaec0bbbd05bb4125fb3617ba93c7603dad22ce5a30082870266e3a2aaedc91,ce116922c599137e86db4cd6cca3ca88,0420252e4defb46f36ff30526713fef9fbe5aa2e5ae1413ed5d6e36dbf4867e6,1aaec0bbbd05bb4125fb3617ba93c7603dad22ce5a30082870266e3a2aaedc91,27,13,
clean_validation,clean_validation:a323abaf1116216954f1e8dedb30ed90658a1e774bd210d95c30817a2cd70c4d,fa3587b77be99d69d3f592fccc9fb62a,00fb4e5fe8fa5827583ac443b1ac51dc9f204aa8da508b3ea10f00f0d9c92e41,a323abaf1116216954f1e8dedb30ed90658a1e774bd210d95c30817a2cd70c4d,96,14,
clean_validation,clean_validation:a87ba7de4b6149984438403bb8ef07350e853ec4ac069265c4fb65421fc28a12,7f733ba675c7f292ecd22f950b28d6c1,2ec813f162fb00dd9d5ee69eaedc046ccb9bd8951f7c1a09e64b40b295e55db3,a87ba7de4b6149984438403bb8ef07350e853ec4ac069265c4fb65421fc28a12,34,1,
clean_validation,clean_validation:a64f0e6b264a9dfa03fd3c98886482d692ce38f639a7c73e9cd480e82449a2f5,30317f176d3976bd3bfd4a13302c6233,21ae3062863eaeda26ecb7d0beb5d40df0b79cb9d448fd9ff89f4c30ff300314,a64f0e6b264a9dfa03fd3c98886482d692ce38f639a7c73e9cd480e82449a2f5,136,16,
clean_validation,clean_validation:33ab362439332187a212002d364a975c939cc48c24d74d8bccc06c9d9b08c0fa,5d00212a3574812364a5d69fb00a4c45,35c0376efee8d1d66ebf4b0a6eb73e6b6ce2043b5a218fdb1ae96816b9def909,33ab362439332187a212002d364a975c939cc48c24d74d8bccc06c9d9b08c0fa,17,5,
clean_validation,clean_validation:2a24d0cb9419aa0b1153ae4c973ac9f8e484566f5d5cd7a102a333d16e7d255b,10e679f3e99bf0cf019128268a8c5222,84d97953444c8da72c551b5770fbf58450b1b604948204c92d174824bf9fd409,2a24d0cb9419aa0b1153ae4c973ac9f8e484566f5d5cd7a102a333d16e7d255b,107,13,
clean_validation,clean_validation:910394850e8a1510dac851ef55ccc10309b209207adbb1dec98e22e205707fe6,20fc7679cb342ab48ac8357a23ee44ae,3dad6b39a228260f95ac95e88966f5917aedf47c1ccab73399f263363f725ad6,910394850e8a1510dac851ef55ccc10309b209207adbb1dec98e22e205707fe6,87,1,
clean_validation,clean_validation:5c91df8d1f7c509b76f6d787501b9924a124a9c9a97382e2406db796843dfb44,c7626494785a29687edd1725cf1370fb,dc82e20b38e405d4eaabdada55bdddf0825d00853d156c981629cde849c440f3,5c91df8d1f7c509b76f6d787501b9924a124a9c9a97382e2406db796843dfb44,126,15,
clean_validation,clean_validation:f1b03226b88cf4aca6df61a53f8525ff0b3125f5b2665649da0986ea05441a31,56e3f59de5bd0409836bc7608d6fbc4d,2cba6c6a7d19d32826045aa24344893dcc00373cd99e21e274f77f09fe54a882,f1b03226b88cf4aca6df61a53f8525ff0b3125f5b2665649da0986ea05441a31,72,4,
clean_validation,clean_validation:e6ddd75575e0a9d1469eaf5645abb85a809f504852e34161d477dbe4f29c4335,0acb162d05d123bcf617ff97e71b796e,2fa5d8a2a4545b18ea31f1fc0fc898116e077c0af856d5f398766d34e4805585,e6ddd75575e0a9d1469eaf5645abb85a809f504852e34161d477dbe4f29c4335,82,1,
clean_validation,clean_validation:1b767f7911f51844672525826a3c89b4245d5dff17bfa9129df29867fee072dc,0ff84a82d932aa63db46324f55ff7719,4b0ef5bc9f8ca8c046b6d9a83f9b447b789d9836f77fdce3fff910b717cde416,1b767f7911f51844672525826a3c89b4245d5dff17bfa9129df29867fee072dc,106,1,
clean_validation,clean_validation:c3bb88b6bf418af94ad1c37421eaa80b35ba386f22ae3cf9040e60c741811e64,dc5cf91d10b4baec86a74641620f3347,580b60df436a63462b34c74ccf671f27edad3b3baf1c84e9af8f104c5ec1bc4d,c3bb88b6bf418af94ad1c37421eaa80b35ba386f22ae3cf9040e60c741811e64,62,17,
clean_validation,clean_validation:aa051266a501eed84e11179aaf27b6ad89f8df228c0bc7b25647315660cd2a0a,e713a3a862ae4ad6a9c49fbc6a1023bf,658924ccbab342ffab48339d7aac589b68a9a44f95ff88a7be373dd40b56b8b5,aa051266a501eed84e11179aaf27b6ad89f8df228c0bc7b25647315660cd2a0a,31,4,
clean_validation,clean_validation:c4fceb1f459e91aa7f1eac4921bbbe51ce2b9202a0f292d21decbdc348f32f99,143718f9c63090dfdfd671021c72f622,dacf3f38461c8a415d04384fe63d539234935b053157c16c9a41f0193c894bb9,c4fceb1f459e91aa7f1eac4921bbbe51ce2b9202a0f292d21decbdc348f32f99,50,1,
clean_validation,clean_validation:331a7378803b357b3499b40d3f5d88aa276dd116de20533d940704b118dfbe39,061d532b6a51b8fdc5ac2f4006f3214b,29634bb99b90e40880a67e70aef453ae0134f2381bd9141e32d427a5db6bf2a9,331a7378803b357b3499b40d3f5d88aa276dd116de20533d940704b118dfbe39,42,6,
clean_validation,clean_validation:2697067d39b3981b50163258e6f60f0b7a3f46fd1c16838d4982acf4d6b7ba10,9ca3826a65036eb14692dbf9d9148de7,7e4ca495ecc376bab2657365158c20a1b556f568ad596d1b6106121341956870,2697067d39b3981b50163258e6f60f0b7a3f46fd1c16838d4982acf4d6b7ba10,248,12,
clean_validation,clean_validation:d713e61f4f261b9795a1e3689a6a7d6fd3481eedadc5b451565ca831a46afe66,c1201076cdc4b7a761bcacf5a3e3dafd,320a0fafc97bca817dfcdf0b2b26052145cb91abdcc1a308f6eed5437c6700aa,d713e61f4f261b9795a1e3689a6a7d6fd3481eedadc5b451565ca831a46afe66,32,1,
clean_validation,clean_validation:cf22fd88d522720db6d02fe5736866ef4910982c3acfd0a8cf5f42fe667c636d,eec0660526162de1603bee3fee3fd373,1588ccb2a5f10d76c938e838dd80a2e50b181d2478eda4e6dcdb328dabf0d4e8,cf22fd88d522720db6d02fe5736866ef4910982c3acfd0a8cf5f42fe667c636d,123,7,
clean_validation,clean_validation:6b41d8fdb8633f19f2871b8c794449867127092be41ac3981de74840c1b8db1c,67eba1d76ecdb890f23e362ab3273e0b,33cc47d03703ba22693895cfaaa262ab0fa6b996f89f0d1dc24c867e88e46228,6b41d8fdb8633f19f2871b8c794449867127092be41ac3981de74840c1b8db1c,92,4,
clean_validation,clean_validation:5bc46f68ba96652666da60ad97c09894a09544f444dc8f8a26c392595e40bc39,db84b3f3be530514613a01e9efb72372,31e20141e9c0872ff3a33686ec37c926541e848b0c12c3502272a48b28102100,5bc46f68ba96652666da60ad97c09894a09544f444dc8f8a26c392595e40bc39,115,1,
clean_validation,clean_validation:4a2226dae82fc9544d5348cc1a731704cd26ecdd49b1a5903d90887277da84d1,e744040bb3476e3e08db61d53e6ab95a,1024649120ad0ee9ebdea0d14077395cf4fcda0cda98d90e98827392428b49ea,4a2226dae82fc9544d5348cc1a731704cd26ecdd49b1a5903d90887277da84d1,46,4,
clean_validation,clean_validation:e60775e5e7e45ee7bc6de4d26eeb113689434820655e560a7b02500add712f2e,00247b866ccdf57c3294ada563b317ea,71130c8d087174c6d77ec3a6aada956f26938594fcf84df44b2b6cba9e674f73,e60775e5e7e45ee7bc6de4d26eeb113689434820655e560a7b02500add712f2e,61,5,
clean_validation,clean_validation:0e9351e548e42b8633f555539460a11a955be0b507d19e6102c3ecc7a82c5a5e,afaf6f3e333f2a72b4c524e6889c5f15,b25779002ed001b0d7e0068c7ebe8317f35d17004c87a8229687919ed870a0d1,0e9351e548e42b8633f555539460a11a955be0b507d19e6102c3ecc7a82c5a5e,78,18,
clean_validation,clean_validation:01e7e2720ded4b35c37765655ce0373dd69070fc12baa94295ba84e4db1f0c98,0b73e43824b2806979d3112d1ed0681a,0de7d105ace5e9d3f73b499844df155428427fee1e5abc032d7994743cc66fa0,01e7e2720ded4b35c37765655ce0373dd69070fc12baa94295ba84e4db1f0c98,16,13,
clean_validation,clean_validation:f03c23e413c0341ac9108314189669a2bbc5355945e2407c721f6043f6c52746,a1bf74f0e1e17c3cd83aeeedcf4e0548,64cbd28f131359124aa6b3fb139df0dfc5e1e6608c084159d69ffc793805525d,f03c23e413c0341ac9108314189669a2bbc5355945e2407c721f6043f6c52746,67,26,
clean_validation,clean_validation:0dc2a9d867d4eae8ba32c95915d31020668d0b58c0f3bf0af4e7747b96966b98,7951ea725f34d65bb9ee82939bd4da64,7770057c7da6b01cfcaf3822b566e397c52d971f201b96410f6e8669873b620b,0dc2a9d867d4eae8ba32c95915d31020668d0b58c0f3bf0af4e7747b96966b98,38,1,
clean_validation,clean_validation:662662ca23b3c3874c9a3f178f0f645c9893344f53ee2dcbf20d2f29bd266444,a7473eb651fcb59526ed545da07ea3c6,382036b7251bbf53d79fad6c80b376c19ccd6a94cf28d4615f1572295abfa2c1,662662ca23b3c3874c9a3f178f0f645c9893344f53ee2dcbf20d2f29bd266444,37,7,
clean_validation,clean_validation:52619ae692846ecdbf4c4e10dfcbe8418fb371e2bca701bba1ae40a7628bee5b,8714e2b8a6cd615825e96360cb5e6cfc,b0e0bf20d3641af1b3a49ed56697108817889c3367cf2041753453d1064e2ddb,52619ae692846ecdbf4c4e10dfcbe8418fb371e2bca701bba1ae40a7628bee5b,114,1,
clean_validation,clean_validation:cb2e34e591f1f9d9efc40cdb0ddf79d351511ed74ca7167a4dd27324959df043,77ebeae77abdcb5560c5b194a588e170,baf7144e91c012f3e6dfcd79eec8abc1a93e551167c3ce1d10116200aa31862f,cb2e34e591f1f9d9efc40cdb0ddf79d351511ed74ca7167a4dd27324959df043,124,3,
clean_validation,clean_validation:551d4e6f4ee9e57af39d1725245e91d3bade57d79cb99a401900cd0fa60a4dfd,97c4f061f49cce29e3c1693962b14f32,961287f1c3089d32a0e593a4df5e8ce7a7d6c9edd4aa23dae0ef1b81c268cea6,551d4e6f4ee9e57af39d1725245e91d3bade57d79cb99a401900cd0fa60a4dfd,68,12,
clean_validation,clean_validation:ecbae42ed62c5fe4cb5d1eabfb3cd3a4aabd1f6b6cd2df8555583b6a586449b0,0b855fcc57d9b5f1784c614a1d764766,1ee6d7535d6fab4b6ee964b9238b2d12bea649f6704ac4dce7c2d0e3e1f1f759,ecbae42ed62c5fe4cb5d1eabfb3cd3a4aabd1f6b6cd2df8555583b6a586449b0,86,1,
clean_validation,clean_validation:8c872654876eea323a8273c96f02d4b6dba470585b382056bf66e89190765380,84b8f68b8df15f85ab025eaac5f47705,8de7e0b70dd492c4e813f452a2ba0319630b143c928283c57cd583199317853e,8c872654876eea323a8273c96f02d4b6dba470585b382056bf66e89190765380,121,1,
clean_validation,clean_validation:a85d76519ce90dceee0755d093dfafaa9fe5f084c335e832667712aa5e6c1066,30cf87aba8da5b07e957daa9dfef7220,041cd178ccfb4c40925373a1cecc99768dc4e9fd13b23a99ff32f451e5de3691,a85d76519ce90dceee0755d093dfafaa9fe5f084c335e832667712aa5e6c1066,175,25,
clean_validation,clean_validation:e9ec567c74ac68a2b1dc909e3ca61be19200b153a352ba65e1f55534306895f6,d8e51125965914d8f1eec808d428dd9c,2187a557505951a87a19de95117dbadee805b46b99f124fae3f0fe57a08f6632,e9ec567c74ac68a2b1dc909e3ca61be19200b153a352ba65e1f55534306895f6,89,26,
clean_validation,clean_validation:698e78da4ef45b14b30555cb9f212f34032dbca028ba4ea982f2a45a00d5f569,1a42aa2428effe912032419204bd68d1,796a2ac8f77d9d5ad5cb7bff0113b3d9eedd67e66fe8543bcaf2e2d1eb3c1efa,698e78da4ef45b14b30555cb9f212f34032dbca028ba4ea982f2a45a00d5f569,123,28,
