model,seed,condition,cohort,family_id,nll,token_count
transformer_m,2,clean,control,family_7224c63d7d5f2b96,0.4823089838027954,186
transformer_m,2,clean,control,family_643cfac776d5dea8,0.546126663684845,181
transformer_m,2,clean,control,family_619fe82eb42ec462,0.30255369739947324,12040
transformer_m,2,clean,control,family_9b1625bc030f3790,0.9614649253399443,4835
transformer_m,2,clean,control,family_edc93bd478511702,0.6375372228909688,10375
transformer_m,2,clean,control,family_7acbab6855200014,1.021404504776001,276
transformer_m,2,clean,control,family_db6f9992bb16df2a,0.737771085175601,660
transformer_m,2,clean,control,family_b2aa288c70165e5f,0.8535571682715992,2812
transformer_m,2,clean,control,family_cc532019d574a61c,0.7308709190776299,6995
transformer_m,2,clean,control,family_b16072295921a493,0.951313994856591,940
transformer_m,2,clean,control,family_b4b1c2ecb31b907a,0.7103336568204512,966
transformer_m,2,clean,control,family_0d4a945b85bbaaba,0.975493074498871,15485
transformer_m,2,clean,control,family_97b8d4d98ee960bf,0.8814069110796149,3868
transformer_m,2,clean,control,family_f7a86802e4f557fd,0.592936169497017,3384
transformer_m,2,clean,control,family_e0c21fc7c10d2034,0.7215245711757134,3347
transformer_m,2,clean,control,family_d5bc4e01b0b8bac6,0.5922671452612092,4396
transformer_m,2,clean,control,family_57eac865a7f36b7c,0.666613122994163,1754
transformer_m,2,clean,control,family_96a402e381d595c2,0.7864979871140675,1495
transformer_m,2,clean,control,family_0753f5ee1792042c,0.6563276570576888,910
transformer_m,2,clean,control,family_f170aad69aff7478,1.3847450395200342,5656
transformer_m,2,clean,control,family_731071db0d9fbdbe,0.5932380483544076,4216
transformer_m,2,clean,control,family_4582dbaeae746fdb,0.8072671610601234,9071
transformer_m,2,clean,control,family_37f5f4cedb55aeea,0.7853230469030197,3601
transformer_m,2,clean,control,family_f5b2bdc32c7d9391,0.7013367950123188,5862
transformer_m,2,clean,control,family_5c7b977277b847b2,0.8161451950036421,518
transformer_m,2,clean,control,family_c35a6abc1d407f4a,0.8357612990131088,3154
transformer_m,2,clean,control,family_e7af2e4cd0151c75,1.0674969302608242,3792
transformer_m,2,clean,control,family_16c1d42e507896a8,1.2130695751333966,849
transformer_m,2,clean,control,family_b387fed6ef4479f5,0.5223064843528311,14431
transformer_m,2,clean,control,family_5d24c227f0462f74,0.5074730804275627,7073
transformer_m,2,clean,control,family_37347c6729a17ba5,1.1952918303087823,3180
transformer_m,2,clean,control,family_31b6d88b207ec253,0.6162200767134349,1201
transformer_m,2,clean,control,family_4694d2838960b723,0.46307555943777,7224
transformer_m,2,clean,control,family_e0952099c8a720c3,1.0980674037709832,7552
transformer_m,2,clean,control,family_c59f3ed95a508878,0.5305814146995544,256
transformer_m,2,clean,control,family_4cb23b14e3d36b0d,0.7704841800076397,4574
transformer_m,2,clean,control,family_aebb5b803b4c0278,0.49874263629317284,544
transformer_m,2,clean,control,family_71e38421debc9320,0.6688186526298523,412
transformer_m,2,clean,control,family_d4e91cd391597bfb,0.769619266642591,1257
transformer_m,2,clean,control,family_a458e18ffb59cdc5,0.6200756055664945,337
transformer_m,2,clean,control,family_47ba9ddc476931a4,1.0032820422745719,5519
transformer_m,2,clean,control,family_f95fe97783adac95,0.7679631998813218,3121
transformer_m,2,clean,control,family_dc0b5179722e8fe5,1.1374775379930342,3488
transformer_m,2,clean,control,family_e4b55ba694cc08da,0.8051140043030546,1204
transformer_m,2,clean,control,family_85905b5b7536d21a,1.257920590936918,10856
transformer_m,2,clean,control,family_19989c971f68ce4b,0.9615042217263099,2029
transformer_m,2,clean,control,family_59bfc8c37fa36b20,1.082730072277002,739
transformer_m,2,clean,control,family_f84e475cf4f80566,0.6498296127021237,7902
transformer_m,2,clean,control,family_4dadeb8474fe8ff9,0.6844229801506566,3715
transformer_m,2,clean,control,family_907fa6edb24e0ed3,0.7745147810830059,7658
transformer_m,2,clean,control,family_0d0b16856dabcffa,0.48542238643349733,2631
transformer_m,2,clean,control,family_e5b3c0aff0dd05ec,0.8575643649361988,9510
transformer_m,2,clean,control,family_eefe9fe6b23e51c4,1.0292769985754942,8105
transformer_m,2,clean,control,family_b673e0fc724a479d,0.7350573854183587,6731
transformer_m,2,clean,control,family_e07911eb7022fd85,0.7695394744920843,3392
transformer_m,2,clean,control,family_b207295fbdf40272,1.9393807671825338,161
transformer_m,2,clean,control,family_de9c72ef62ac72df,0.6553925312500157,11873
transformer_m,2,clean,control,family_aa86dc70aa03289b,0.8250269942030094,3517
transformer_m,2,clean,control,family_2f904d1499c3c221,0.7506542619570182,3793
transformer_m,2,clean,control,family_7ea59bf5d40f5c4f,0.5979087806143467,1899
transformer_m,2,clean,control,family_1ed29ad6679ffb57,0.6478379872286884,5771
transformer_m,2,clean,control,family_cedb480383e32e92,1.318276678597933,20130
transformer_m,2,clean,control,family_c676713b17e94995,0.91770158222732,5956
transformer_m,2,clean,control,family_ab81517fb265a914,0.5838953979282459,4820
transformer_m,2,clean,control,family_a3a83feb27470fd8,0.8660562409438949,2760
transformer_m,2,clean,control,family_8da1a87adf970316,0.816940250992775,2600
transformer_m,2,clean,control,family_48362ee4e66fbdca,1.0663262044897324,11084
transformer_m,2,clean,control,family_16727aa87b392f1f,0.7422489692003299,624
transformer_m,2,clean,control,family_8b45b52019b254b0,0.572411600561288,5746
transformer_m,2,clean,control,family_ec04895340d4fdc3,0.9820481948815211,8431
transformer_m,2,clean,control,family_73822ea66fa7eeb0,1.063744722074167,865
transformer_m,2,clean,control,family_e8b54594efd4b9e6,0.6580137842360174,4626
transformer_m,2,clean,control,family_7cc11ff05363ef06,1.5811396623295042,4714
transformer_m,2,clean,control,family_ab3d2680525ee608,0.8834046643288409,2013
transformer_m,2,clean,control,family_11328ccfc215dfa8,1.487640704113057,18363
transformer_m,2,clean,control,family_845d068ba0824cf7,1.313849724162176,3418
transformer_m,2,clean,control,family_1e46a30df40c6200,0.4794864903575455,6120
transformer_m,2,clean,control,family_e3d7b72a268ee197,0.545444082081269,1221
transformer_m,2,clean,control,family_bc785f448eebf656,0.49366882070420093,10890
transformer_m,2,clean,control,family_acb335d44fa9df56,1.1303005468406353,353
transformer_m,2,clean,control,family_b9da95162a284b4f,1.2007134362305485,2544
transformer_m,2,clean,control,family_97ecb02c814c9745,0.8244655728340149,226
transformer_m,2,clean,control,family_2c0b8c4f2526d835,0.8306349485170424,1202
transformer_m,2,clean,control,family_78bbff520ba07726,0.7549670267011788,2555
transformer_m,2,clean,control,family_9c778dc897506350,0.7184896127743033,4833
transformer_m,2,clean,control,family_28fe60087b2cd721,0.7641903124491773,6356
transformer_m,2,clean,control,family_0431bffd214ca7bc,0.544610162415006,12523
transformer_m,2,clean,control,family_c0f46844b9a3878a,0.7123207131123171,5396
transformer_m,2,clean,control,family_97885d2353dfa64d,0.7118818378260013,759
transformer_m,2,clean,control,family_09c83fb2711d64d5,0.8734967757700088,267
transformer_m,2,clean,control,family_a48d659018922846,0.8751830263107652,15333
transformer_m,2,clean,control,family_d52dd246b31007f3,1.2140623077569135,2798
transformer_m,2,clean,control,family_2acca371576a6fd6,1.0973118765822938,9826
transformer_m,2,clean,control,family_08689d6c3fd6e06a,1.0484684539417952,16826
transformer_m,2,clean,control,family_65831b5b1b3a29fa,1.028311470734197,1211
transformer_m,2,clean,control,family_82bd7085a31a7554,1.0634642189385695,872
transformer_m,2,clean,control,family_c88efe0ec26b43e3,0.6548222303390503,327
transformer_m,2,clean,control,family_f45bf2582f059a32,1.0062487440344074,2254
transformer_m,2,clean,control,family_35f68b61619872a8,0.7501720953062293,2556
transformer_m,2,clean,control,family_840a6921e02d98c7,1.59483003616333,131
transformer_m,2,clean,control,family_07b4a78bd4df5db4,0.80612783929033,5574
transformer_m,2,clean,control,family_b520ad73480ac213,0.5757626557125235,11925
transformer_m,2,clean,control,family_06501bb82c35d53d,0.867504314144299,1554
transformer_m,2,clean,control,family_43b744922bc6a2b7,0.7082242555759565,2852
transformer_m,2,clean,control,family_08cdd9141b42b8a6,0.42801788909199795,1296
transformer_m,2,clean,control,family_8dd64a20ac498091,1.1875425019002284,3477
transformer_m,2,clean,control,family_8a75620caa46a4bb,0.9222411838425416,2796
transformer_m,2,clean,control,family_7133a47758bc1e83,0.49511367243490506,2834
transformer_m,2,clean,control,family_7674fcfd8eb0f8a6,1.0125194787979126,388
transformer_m,2,clean,control,family_b16129a99034b8c9,0.9994693984777466,734
transformer_m,2,clean,control,family_9a211141e0be1d71,0.7324692925361738,3285
transformer_m,2,clean,control,family_ad2b3cd2ed862d0c,0.7713064550122416,10652
transformer_m,2,clean,control,family_705c36bdf218eff1,0.9410893996748564,1863
transformer_m,2,clean,clean_validation,family_506bf4406cb0d194,0.9281974992084248,1121
transformer_m,2,clean,clean_validation,family_8c2d85eda3c6c0af,0.6296027647700286,1035
transformer_m,2,clean,clean_validation,family_53d69e3df7c4019e,0.5960627948116787,7667
transformer_m,2,clean,clean_validation,family_0682993cd6dae2ed,1.1536260184265157,1543
transformer_m,2,clean,clean_validation,family_c2107d3bea36abf9,1.082622366802569,367
transformer_m,2,clean,clean_validation,family_13ece3a8f78f89a2,1.2303068039537268,2106
transformer_m,2,clean,clean_validation,family_7535ae77a17dc02e,0.8108140826225281,301
transformer_m,2,clean,clean_validation,family_fa76be46983f7f33,0.7464038120939377,282
transformer_m,2,clean,clean_validation,family_cb253f56c14aaef0,0.8928005828800211,10835
transformer_m,2,clean,clean_validation,family_3e4cb248c8f64e86,0.9891225728419942,2180
transformer_m,2,clean,clean_validation,family_8b8ebcd5a49b5c95,0.6633411049842834,216
transformer_m,2,clean,clean_validation,family_3cd795074901ac53,0.7572650819978637,4678
transformer_m,2,clean,clean_validation,family_94d17723c53c0857,1.2902913816099943,688
transformer_m,2,clean,clean_validation,family_b3d7700f2724b4da,0.3961578296455483,1686
transformer_m,2,clean,clean_validation,family_200325224f3118ec,0.5251015845387702,4418
transformer_m,2,clean,clean_validation,family_a2007ec7c2f39458,0.7789774742413524,598
transformer_m,2,clean,clean_validation,family_0156d6f8bec156a8,0.7675550448487503,2021
transformer_m,2,clean,clean_validation,family_98e69521d6d5ed6a,0.8153597035801968,10470
transformer_m,2,clean,clean_validation,family_d903612ae7a3b48e,1.123940686991079,1442
transformer_m,2,clean,clean_validation,family_1de7a628296b57e3,0.5776933721393566,8845
transformer_m,2,clean,clean_validation,family_9868fe525e6f6581,0.8480306267738342,261
transformer_m,2,clean,clean_validation,family_0f10a03796a0c09e,0.6085139266269843,2133
transformer_m,2,clean,clean_validation,family_c6a487213dca86b0,0.9281221857427858,4649
transformer_m,2,clean,clean_validation,family_4c360aa749c4a1ef,0.7813064426310566,5403
transformer_m,2,clean,clean_validation,family_9cec718d857c608f,0.7782872929383179,28440
transformer_m,2,clean,clean_validation,family_156ffd19a0eec30a,0.1414719719316933,2912
transformer_m,2,clean,clean_validation,family_e4f029933a31381d,0.5192647974839788,1477
transformer_m,2,clean,clean_validation,family_2aeac1591f6f74ea,1.3471557879136857,13719
transformer_m,2,clean,clean_validation,family_b476be0b49274370,0.9387911029662429,697
transformer_m,2,clean,clean_validation,family_9d6498c1a4edbe8c,0.6834935812760415,6384
transformer_m,2,clean,clean_validation,family_177773ab1cfd2532,1.0935525606068017,8797
transformer_m,2,clean,clean_validation,family_1ea2a219a2bdf844,0.8440452333466442,6151
transformer_m,2,clean,clean_validation,family_3dd1e430f3ee7446,1.2023159922155646,1692
transformer_m,2,clean,clean_validation,family_44f2b0e77f4af418,1.0081377029418945,256
transformer_m,2,clean,clean_validation,family_620599f8e0ecd444,0.5894817897056954,2099
transformer_m,2,clean,clean_validation,family_1ddad3a2c05e2680,0.670550525188446,211
transformer_m,2,clean,clean_validation,family_5174bcfb395c6c93,1.0400425763935028,1179
transformer_m,2,clean,clean_validation,family_752e5140a83655db,0.5596469464027277,5284
transformer_m,2,clean,clean_validation,family_ad503dfcc1e63e96,0.6788203400934866,4491
transformer_m,2,clean,clean_validation,family_af0d017372cb2ffa,1.0080238005655622,2725
transformer_m,2,clean,clean_validation,family_83ead3d96159a25d,0.9009039621838121,15417
transformer_m,2,clean,clean_validation,family_03bc829a418eac27,1.1268512287260413,20099
transformer_m,2,clean,clean_validation,family_312947f388fcd367,0.7124000029848111,2869
transformer_m,2,clean,clean_validation,family_b0968c9d92a309da,0.7723588289041478,1378
transformer_m,2,clean,clean_validation,family_044026fc250ea949,0.644457045706053,3434
transformer_m,2,clean,clean_validation,family_a77741e8f387ba1b,0.9372536557961285,2460
transformer_m,2,clean,clean_validation,family_e994803a7b762aa2,1.0523125956382007,1076
transformer_m,2,clean,clean_validation,family_6417dd72b6af3eda,1.2342657392159067,7611
transformer_m,2,clean,clean_validation,family_0bab43cce14a333d,1.0251312978175913,14317
transformer_m,2,clean,clean_validation,family_9cc0d2dc7c97039d,0.23282050428853435,1303
transformer_m,2,clean,clean_validation,family_82a4b79ac7e84a17,0.5684899181045598,2182
transformer_m,2,clean,clean_validation,family_f4cb6b9481320847,1.0467255657141372,13780
transformer_m,2,clean,clean_validation,family_5bd01148f60d04e0,0.7708058295323408,4024
transformer_m,2,clean,clean_validation,family_17daca9afdd839fe,0.4224432763104159,1806
transformer_m,2,clean,clean_validation,family_276804a34673f756,0.9176060556257525,538
transformer_m,2,clean,clean_validation,family_92b0513dee6f07dd,1.0522934073168024,5998
transformer_m,2,clean,clean_validation,family_9b1a4d796317c86e,0.6217184653266882,1092
transformer_m,2,clean,clean_validation,family_7cf31d6371e489fd,1.015814282333761,2523
transformer_m,2,clean,clean_validation,family_705d9aa21ef59c14,0.9620119394681976,2766
transformer_m,2,clean,clean_validation,family_e7a8a4c136ad4c88,0.8288981140235061,8912
transformer_m,2,clean,clean_validation,family_2cd67233ffc8de8d,0.26286113089013174,654
transformer_m,2,clean,clean_validation,family_61367478b0d50a39,0.8429134138860919,4195
transformer_m,2,clean,clean_validation,family_6a5eb7c975a3a6a8,1.2798743913578308,5468
transformer_m,2,clean,clean_validation,family_e9c05c6e37633fe0,0.7277470198555223,3567
transformer_m,2,clean,clean_validation,family_8209ef2211a8fa80,1.0062512553467466,8451
transformer_m,2,clean,clean_validation,family_534587ddf3c590a6,0.8140363587978038,1880
transformer_m,2,clean,clean_validation,family_88000d4a34b43f6f,0.5908348395636207,13034
transformer_m,2,clean,clean_validation,family_09ba6788519a60f2,0.7526103258132935,357
transformer_m,2,clean,clean_validation,family_3297a1612112b3a9,0.7006189417260439,3111
transformer_m,2,clean,clean_validation,family_77156022943ef360,0.7912711234813005,5018
transformer_m,2,clean,clean_validation,family_843eb0e7d3797357,0.4884892303423395,7328
transformer_m,2,clean,clean_validation,family_e3e1e8490f43c6b7,1.1197143092479673,3015
transformer_m,2,clean,clean_validation,family_33bc1bfb24a91122,0.4613976537012586,1377
transformer_m,2,clean,clean_validation,family_cef9e09ff37dd808,0.5949219465255737,201
transformer_m,2,clean,clean_validation,family_85be83889927906f,0.8027632511220872,5248
transformer_m,2,clean,clean_validation,family_933c96d2bfde210b,1.185691139086451,1727
transformer_m,2,clean,clean_validation,family_113476d14044fff1,1.1393651196934804,10048
transformer_m,2,clean,clean_validation,family_b2cc89a22bd3650f,0.9487064598845616,15822
transformer_m,2,clean,clean_validation,family_009b778c57456b7a,0.5922027688257457,14004
transformer_m,2,clean,clean_validation,family_38ceea7c76f255b3,0.6147607103162509,1902
transformer_m,2,clean,clean_validation,family_7a48a7509f2ed688,0.8991031348705292,442
transformer_m,2,clean,clean_validation,family_a9e91a290c2b5c30,1.2993162980496216,11424
transformer_m,2,clean,clean_validation,family_b22cb24378dd7aaa,0.583126022157611,3612
transformer_m,2,clean,clean_validation,family_bdd6debf555477b4,0.8469787496849073,1179
transformer_m,2,clean,clean_validation,family_d997865401469e31,0.4054676011697817,2478
transformer_m,2,clean,clean_validation,family_1a70716ad19cc9d6,0.5798983799802516,14923
transformer_m,2,clean,clean_validation,family_cbf8d1e12b32df90,0.7852922133263375,7486
transformer_m,2,clean,clean_validation,family_1423635df94c5343,1.5791226625442505,102
transformer_m,2,clean,clean_validation,family_5ec977e50f88a732,1.4197653560438785,6210
transformer_m,2,clean,clean_validation,family_13449e7cf493b2f6,1.3957679271697998,46
transformer_m,2,clean,clean_validation,family_fb7471c20f2b4aed,1.1042047820759822,1619
transformer_m,2,clean,clean_validation,family_502f200f3e0313b3,1.1421194630338434,1425
transformer_m,2,clean,clean_validation,family_06f033ae1dede60a,0.9901647809949651,5579
transformer_m,2,clean,clean_validation,family_d5bc99ec8cbbe193,0.48838578647681524,3871
transformer_m,2,clean,clean_validation,family_a913d556915e01ff,0.9027895437315177,844
transformer_m,2,clean,clean_validation,family_26d482864d00ab2a,0.9880501329898834,462
transformer_m,2,clean,clean_validation,family_9e1b57363d3766ce,0.8277635327077033,593
transformer_m,2,clean,clean_validation,family_b4dc091216fd58c5,1.0750729244483377,20615
transformer_m,2,clean,clean_validation,family_dd4daa9a12128180,0.705494831372785,839
transformer_m,2,clean,clean_validation,family_6e4ca288c20596c8,0.7550245197571899,12260
transformer_m,2,clean,clean_validation,family_eb607bef12aaa172,0.8266522706697973,7092
transformer_m,2,clean,clean_validation,family_04b84faa8791236a,1.0132174262081284,498
transformer_m,2,clean,clean_validation,family_d3c3ffd4bf041662,0.969837424640884,2505
transformer_m,2,clean,clean_validation,family_d204b7d342411c5e,1.2271411725620496,2643
transformer_m,2,clean,clean_validation,family_82c86f72a6ba2d05,1.290234674644482,49132
transformer_m,2,clean,clean_validation,family_213ae165418380ad,1.5088554110181187,9141
transformer_m,2,clean,clean_validation,family_b4ad6d59b30dc431,0.8317254185676575,206
transformer_m,2,clean,clean_validation,family_66bfed3171c47d48,0.8753465547745715,5751
transformer_m,2,clean,clean_validation,family_1042e6cfc0da940b,0.753053903980079,1191
transformer_m,2,clean,clean_validation,family_1b004e877fd9c150,0.6781948590768526,1825
transformer_m,2,clean,clean_validation,family_cd0df1b5c356cfbf,0.614944676740993,3043
transformer_m,2,clean,clean_validation,family_87bb078a1609e1d4,0.5447259044435546,6195
transformer_m,2,clean,clean_validation,family_365ed3f794ae6917,0.4086083437268846,5398
transformer_m,2,clean,clean_validation,family_64aded009d0aa19d,0.7121939517911064,5270
transformer_m,2,clean,clean_validation,family_62119591a5d0e802,1.3357725143432617,126
transformer_m,2,clean,clean_validation,family_2573c0454c4f3b47,0.996733111414993,1425
transformer_m,2,clean,clean_validation,family_784552c59e6cde90,0.8861507549427632,3936
transformer_m,2,clean,clean_validation,family_a0873d1045e6de73,0.8071781457334325,8970
transformer_m,2,clean,clean_validation,family_d7f647fc704e4090,0.8009721040725708,261
transformer_m,2,clean,clean_validation,family_de177b5bfd3b4ad4,0.8076954483985901,582
transformer_m,2,clean,clean_validation,family_57d0908d211a3aeb,1.0890930891036987,271
transformer_m,2,clean,clean_validation,family_5f8fbce42478804e,0.5583034753799438,221
transformer_m,2,clean,clean_validation,family_48d0cb7d67246d93,1.2275453837733465,2286
transformer_m,2,clean,clean_validation,family_9f0867df23aab646,0.6176438429283857,598
transformer_m,2,clean,clean_validation,family_60fbccdcfac8d45f,0.7412002750365965,1550
transformer_m,2,clean,clean_validation,family_222129623ae1d868,0.6762119519988188,3993
transformer_m,2,clean,clean_validation,family_d12ec4943d04fda6,1.2573540234210085,3553
transformer_m,2,clean,clean_validation,family_ca5f7811310d4979,1.1142572164535522,613
transformer_m,2,clean,clean_validation,family_1a9b3b213cd3f0fe,0.954519752297311,8917
transformer_m,2,clean,clean_validation,family_8597a33e1a97ed61,0.6850740186482157,6357
transformer_m,2,clean,clean_validation,family_34fbf3c76cd35578,0.6626362204551697,331
transformer_m,2,clean,clean_validation,family_064fc18d23d7f6e0,1.2350797718861064,1525
transformer_m,2,clean,clean_validation,family_1cb15a71042b13f5,0.6190835586543773,13091
transformer_m,2,clean,clean_validation,family_e6b4aacd5803536e,0.6112267836494353,412
transformer_m,2,clean,clean_validation,family_387cf57640b6d8de,0.8057840150793106,2764
transformer_m,2,clean,clean_validation,family_2decb8320f2dfd02,0.8744858570385118,15176
transformer_m,2,clean,clean_validation,family_ac0f9bcdce618038,1.699424940653346,15931
transformer_m,2,clean,clean_validation,family_59a690110c469b8f,0.7354180812835693,221
transformer_m,2,clean,clean_validation,family_242be05bb379eeaa,0.9142557978630066,177
transformer_m,2,clean,clean_validation,family_8adbaad5b4f10b73,1.0359601974487305,291
transformer_m,2,clean,clean_validation,family_e7650acc72c99e33,0.835568970889797,5841
transformer_m,2,clean,clean_validation,family_cc51c1d0bd72fc52,1.2336228115107906,2629
transformer_m,2,clean,clean_validation,family_1fc3e8d69842199a,0.6283033490180969,271
transformer_m,2,clean,clean_validation,family_44bf22828218a5dc,0.655872421315649,6498
transformer_m,2,clean,clean_validation,family_423514ea82205c90,1.558504317365765,1045
transformer_m,2,clean,clean_validation,family_d065b978d8d6363c,0.846304926193679,11303
transformer_m,2,clean,clean_validation,family_34c0276853df68f6,0.5641520511278381,13543
transformer_m,2,clean,clean_validation,family_1086f01990d35911,0.5117742793900626,1260
transformer_m,2,clean,clean_validation,family_272ea12129852d21,0.7075309751590726,6524
transformer_m,2,clean,clean_validation,family_ab58c5df98c64c96,0.5235395271444946,458
transformer_m,2,clean,clean_validation,family_05ac1b1c30b4cc2e,0.39297604859195334,6518
transformer_m,2,clean,clean_validation,family_57e56909cbd77983,1.293488912360553,20441
transformer_m,2,clean,clean_validation,family_5dd2a8be853b78e8,0.3117147386074066,201
transformer_m,2,clean,clean_validation,family_9830d264b28c22a3,1.0400777716061165,1856
transformer_m,2,clean,clean_validation,family_142c201c93af1056,0.5321091413497925,196
transformer_m,2,clean,clean_validation,family_8dee2f974b6e774e,0.9692534859161022,859
transformer_m,2,clean,clean_validation,family_1714b2bcb66f3a32,0.7420065394753016,7603
transformer_m,2,clean,clean_validation,family_0b7033c8335243d6,1.1150140929110919,4503
transformer_m,2,clean,clean_validation,family_f7fc3a6587acd552,1.2495996327487495,30865
transformer_m,2,clean,clean_validation,family_3073b2c859362b6b,0.6102871343109061,1318
transformer_m,2,clean,clean_validation,family_1022f1461ea02448,1.0648317337036133,682
transformer_m,2,clean,clean_validation,family_ccc461da40d9ac0d,0.8527933359146118,101
transformer_m,2,clean,clean_validation,family_4c7eec40a9857f16,1.1926815198373697,6806
transformer_m,2,clean,clean_validation,family_ea447f225e37bcff,0.46160589441143235,1856
transformer_m,2,clean,clean_validation,family_3335e158c995dd8a,1.5397310028953477,7555
transformer_m,2,clean,clean_validation,family_d521b23ed1f019c7,1.0171821668413374,12481
transformer_m,2,clean,clean_validation,family_0134076cacfda355,0.9518656609620838,5235
transformer_m,2,clean,clean_validation,family_56b2cba7fc132ef1,1.1849942604700725,738
transformer_m,2,clean,clean_validation,family_442e47d64373ea42,0.8578936931205122,1022
transformer_m,2,clean,clean_validation,family_81ddae8c86d6f244,0.7904838641140043,2076
transformer_m,2,clean,clean_validation,family_c182d668dd0813f1,1.0376737447069233,1191
transformer_m,2,clean,clean_validation,family_3619ff0a23b6cf76,0.8583984063232987,824
transformer_m,2,clean,clean_validation,family_8d7f055fadcc2466,0.6801558490651867,2344
transformer_m,2,clean,clean_validation,family_47eed942bba714a7,0.7993153125405389,9248
transformer_m,2,clean,clean_validation,family_4ad0ed70281e61b7,1.0740716457366943,331
transformer_m,2,clean,clean_validation,family_2caaaadc23ec98ec,0.4948726268459101,1428
transformer_m,2,clean,clean_validation,family_762c3082afd0d823,0.40682881897088713,945
transformer_m,2,clean,clean_validation,family_fb27253a42766057,0.9922139815971083,5437
transformer_m,2,clean,clean_validation,family_892f6f575ad06fdb,1.145907343816576,2371
transformer_m,2,clean,clean_validation,family_8aa0ed5e323eeb0d,0.9759720834096273,1200
transformer_m,2,clean,clean_validation,family_7069de93803bf73e,1.0192210670604764,18135
transformer_m,2,clean,clean_validation,family_d6ff844172b34405,0.5723012970725321,4240
transformer_m,2,clean,clean_validation,family_01939a8c620ed9e1,0.7181781388109134,3515
transformer_m,2,clean,clean_validation,family_94b530a2eeef7b05,0.6189708330252148,5006
transformer_m,2,clean,clean_validation,family_b298a2c79b9acf61,0.4101392633600399,523
transformer_m,2,clean,clean_validation,family_4a86fa42bce94e67,0.8713780187182241,6660
transformer_m,2,clean,clean_validation,family_7af8a28c6e85bc8b,0.640085756778717,497
transformer_m,2,clean,clean_validation,family_99483ac7e710751f,1.410111904144287,11
transformer_m,2,clean,clean_validation,family_644383b9a5c7153d,0.7047680714102679,860
transformer_m,2,clean,clean_validation,family_e08ea0e927cfea58,0.8988116204905576,714
transformer_m,2,clean,clean_validation,family_44cee7ecbafdaa0c,0.874690582634778,5217
transformer_m,2,clean,clean_validation,family_46ee5adc2c70d33b,1.0077335914275178,2391
transformer_m,2,clean,clean_validation,family_363f18ff9cdd663b,0.6220231056213379,226
transformer_m,2,clean,clean_validation,family_0f72232dcd828b96,0.5613776937354912,3794
transformer_m,2,clean,clean_validation,family_97eeaf7b4a9c3731,0.7300293618522883,2971
transformer_m,2,clean,clean_validation,family_09e1821e1435425f,1.0293248314794272,7619
transformer_m,2,clean,clean_validation,family_3e481fb1fbc87581,1.247363805770874,301
transformer_m,2,clean,clean_validation,family_a43a516a7577f1ec,0.32394047939166887,3261
transformer_m,2,clean,clean_validation,family_c70bbb1238ec368c,0.3888817171781222,20304
transformer_m,2,clean,clean_validation,family_e7c9171f786b99da,1.4293024624838853,14843
transformer_m,2,clean,clean_validation,family_eac4733b2dae986d,0.7968318462371826,583
transformer_m,2,clean,clean_validation,family_dcee5dfcf9fc6031,0.7037262955873669,10963
transformer_m,2,clean,clean_validation,family_ba88844813c478c8,0.6159023474044343,1086
transformer_m,2,clean,clean_validation,family_e3b1d0c18a60396e,0.8750717689282431,3671
transformer_m,2,clean,clean_validation,family_455ecec853565931,1.0097465680451343,2870
transformer_m,2,clean,clean_validation,family_db0f95ba35a66044,0.9837484955787659,291
transformer_m,2,clean,clean_validation,family_f4900aed0a1c77c5,1.1659905297832647,7391
transformer_m,2,clean,clean_validation,family_641e72e8ff1c1166,0.6720448630638752,3814
transformer_m,2,clean,clean_validation,family_2312c27769277b81,0.9331919695078077,14163
transformer_m,2,clean,clean_validation,family_1e6bf6c8d5b78e1a,0.748492072852098,3944
transformer_m,2,clean,clean_validation,family_502e6b70666e84f8,0.48172284475173077,7532
transformer_m,2,clean,clean_validation,family_a55f889fcbd8ead5,0.7420802645036207,619
transformer_m,2,clean,clean_validation,family_d9ef2ad04ba5030a,0.64968341588974,487
transformer_m,2,clean,clean_validation,family_6ecb17a2196b524b,0.9433366358917664,3740
transformer_m,2,clean,clean_validation,family_6eb33acc697900b1,0.6225012666027817,21036
transformer_m,2,clean,clean_validation,family_71038ecc81cc310d,0.6899515045790531,15489
transformer_m,2,clean,clean_validation,family_43d070bb1d4728eb,0.8809890887649546,7528
transformer_m,2,clean,clean_validation,family_e943e5ae3161e964,0.8117738658899044,4143
transformer_m,2,clean,clean_validation,family_977c404bc438de36,1.0537454948838416,1639
transformer_m,2,clean,clean_validation,family_eb05ccf771a0f6fa,0.9061287540982972,1654
transformer_m,2,clean,clean_validation,family_f76575f43ce9f715,0.7328789275377354,658
transformer_m,2,clean,clean_validation,family_c44c8014b64e9662,0.9252638816833496,126
transformer_m,2,clean,clean_validation,family_db3db1576a406cc8,1.0959035725785482,1615
transformer_m,2,clean,clean_validation,family_74d6ca4f4b3ca714,0.7760710856073183,3001
transformer_m,2,clean,clean_validation,family_e28197e9cf6fc68d,1.1899750045464774,13326
transformer_m,2,clean,clean_validation,family_1bbcc4218f93ca73,1.2122014144019486,5959
transformer_m,2,clean,clean_validation,family_6efa1cacb9ad3d66,0.41758295492348624,5926
transformer_m,2,clean,clean_validation,family_293d3c58434ea432,0.9517599848662368,1483
