condition,variant,seed,edge_recall_target,edge_recall_observed,fp_injection_ratio_target,fp_false_edge_count,fp_injection_ratio_observed,fp_formula,files_retained,reference_files,reference_families,reference_multi_member_families,residual_known_cross_split_family_count,residual_contaminated_test_family_rate,residual_contaminated_test_file_rate,split_train_ratio,split_validation_ratio,split_test_ratio,split_abs_ratio_error,split_ratio_l1_error,reassignment_fraction_vs_file_split,inferred_component_count,inferred_nontrivial_component_count,largest_inferred_component,component_size_median,component_size_p95,reference_family_recovery_rate,pairwise_relation_precision,pairwise_same_family_recall,pairwise_relation_f1,over_merge_component_count,over_merge_component_rate,under_split_reference_family_count,under_split_rate,runtime_s,peak_rss_mb_process
false_positive,bounded,20260819094,1.0,1.0,0.005,192,0.005009654020769191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3409703126662597,140235,20847,66,2.0,6.0,1.0,0.9880217337614225,1.0,0.9939747810423007,190,0.009114021202091429,0,0.0,0.1873980659947847,118.6953125
false_positive,bounded,20260819095,1.0,1.0,0.005,192,0.005009654020769191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3399510531415035,140235,20856,66,2.0,6.0,1.0,0.9915391721682703,1.0,0.9957516136514061,192,0.009205983889528193,0,0.0,0.22255487000074936,118.6953125
false_positive,bounded,20260819096,1.0,1.0,0.005,192,0.005009654020769191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34006305968268546,140235,20870,66,2.0,6.0,1.0,0.9919079444150165,1.0,0.9959375353626796,192,0.009199808337326306,0,0.0,0.1748355529998662,118.6953125
false_positive,bounded,20260819097,1.0,1.0,0.005,192,0.005009654020769191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3401134626262174,140235,20866,66,2.0,6.0,1.0,0.9924672132071855,1.0,0.9962193672533817,191,0.009153647081376401,0,0.0,0.18422525099595077,118.6953125
false_positive,bounded,20260819098,1.0,1.0,0.005,192,0.005009654020769191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3407350989297775,140235,20858,66,2.0,6.0,1.0,0.992747084169919,1.0,0.9963603430221039,191,0.00915715792501678,0,0.0,0.18431773599877488,118.6953125
false_positive,bounded,20260819099,1.0,1.0,0.005,192,0.005009654020769191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3388421883838016,140235,20851,66,2.0,6.0,1.0,0.9906128651021442,1.0,0.9952842990907858,191,0.009160232123159561,0,0.0,0.21353889100282686,118.6953125
false_positive,global_chain,20260819000,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3408639064521368,140042,20934,73,2.0,6.0,1.0,0.9788135593220338,1.0,0.9892933618843683,382,0.018247826502340688,0,0.0,0.17288936099794228,118.6953125
false_positive,global_chain,20260819001,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3395086273038345,140042,20933,66,2.0,6.0,1.0,0.9848817170609432,1.0,0.9923832826867675,381,0.01820092676634978,0,0.0,0.1751556899980642,118.6953125
false_positive,global_chain,20260819002,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3399566534685626,140042,20937,67,2.0,6.0,1.0,0.9845732184808144,1.0,0.9922266503571004,383,0.01829297416057697,0,0.0,0.18243480199453188,118.6953125
false_positive,global_chain,20260819003,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3401918672050448,140042,20920,67,2.0,6.0,1.0,0.9844630872483221,1.0,0.9921707222212827,381,0.01821223709369025,0,0.0,0.18738440400193213,118.6953125
false_positive,global_chain,20260819004,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3400462587015082,140042,20942,69,2.0,6.0,1.0,0.9840778218818136,1.0,0.9919750233873967,378,0.018049851972113458,0,0.0,0.20264985600078944,118.6953125
false_positive,global_chain,20260819005,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.341491143082756,140042,20920,66,2.0,6.0,1.0,0.9823423704976951,1.0,0.9910925429607441,381,0.01821223709369025,0,0.0,0.180490610000561,118.6953125
false_positive,global_chain,20260819006,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33904940048498833,140042,20923,67,2.0,6.0,1.0,0.9830665609257543,1.0,0.9914609830008224,383,0.018305214357405727,0,0.0,0.18238954600383295,118.6953125
false_positive,global_chain,20260819007,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3405558884638863,140042,20917,66,2.0,6.0,1.0,0.9856758875573972,1.0,0.9927862787011917,379,0.01811923315963092,0,0.0,0.16537834599876078,118.6953125
false_positive,global_chain,20260819008,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3421127793863162,140042,20939,66,2.0,6.0,1.0,0.9847054084897849,1.0,0.9922937724436126,383,0.018291226897177517,0,0.0,0.20879870600037975,118.6953125
false_positive,global_chain,20260819009,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3404606829038816,140042,20894,66,2.0,6.0,1.0,0.9791729248022429,1.0,0.9894768794900334,379,0.018139178711591843,0,0.0,0.18109267800173257,118.6953125
false_positive,global_chain,20260819010,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34005745935562637,140042,20920,66,2.0,6.0,1.0,0.9834290566965384,1.0,0.9916453057660348,377,0.018021032504780116,0,0.0,0.16360691100271652,118.6953125
false_positive,global_chain,20260819011,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33911660440969754,140042,20934,66,2.0,6.0,1.0,0.9843089449079563,1.0,0.9920924334225729,381,0.01820005732301519,0,0.0,0.18604296300327405,118.6953125
false_positive,global_chain,20260819012,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3410095149556734,140042,20937,69,2.0,6.0,1.0,0.9822765879083472,1.0,0.9910590619897529,381,0.018197449491331136,0,0.0,0.18547515400132397,118.6953125
false_positive,global_chain,20260819013,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34023106949445847,140042,20925,66,2.0,6.0,1.0,0.9849809183799089,1.0,0.9924336392954602,379,0.01811230585424134,0,0.0,0.1998101939971093,118.6953125
false_positive,global_chain,20260819014,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3401078622991583,140042,20927,66,2.0,6.0,1.0,0.9826494724501759,1.0,0.9912488174077578,378,0.01806278969751995,0,0.0,0.18540151499473723,118.6953125
false_positive,global_chain,20260819015,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3403990793062315,140042,20927,66,2.0,6.0,1.0,0.9848927384429449,1.0,0.992388877613152,379,0.018110574855449896,0,0.0,0.18780023499857634,118.6953125
false_positive,global_chain,20260819016,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3409255100497869,140042,20926,66,2.0,6.0,1.0,0.9839238001542778,1.0,0.9918967654682745,382,0.018254802637866767,0,0.0,0.18343540199566633,118.6953125
false_positive,global_chain,20260819017,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3410935198615599,140042,20905,66,2.0,6.0,1.0,0.9837808231427869,1.0,0.9918241084559342,384,0.01836881128916527,0,0.0,0.21396849200391443,118.6953125
false_positive,global_chain,20260819018,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.340931110376846,140042,20897,66,2.0,6.0,1.0,0.9854992945602759,1.0,0.9926966957482926,382,0.018280135904675313,0,0.0,0.19044895300612552,118.6953125
false_positive,global_chain,20260819019,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33935741847323886,140042,20925,66,2.0,6.0,1.0,0.9841328413284133,1.0,0.9920029756369723,381,0.0182078853046595,0,0.0,0.18050881400267826,118.6953125
false_positive,global_chain,20260819020,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34006866000974456,140042,20934,66,2.0,6.0,1.0,0.983209330384074,1.0,0.9915335868187579,381,0.01820005732301519,0,0.0,0.1860981069985428,118.6953125
false_positive,global_chain,20260819021,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3406062914074182,140042,20928,66,2.0,6.0,1.0,0.9841548508297178,1.0,0.992014156977891,382,0.018253058103975536,0,0.0,0.1877126830004272,118.6953125
false_positive,global_chain,20260819022,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3398502472544397,140042,20925,66,2.0,6.0,1.0,0.9825068655250173,1.0,0.9911762552860819,379,0.01811230585424134,0,0.0,0.19253131799632683,118.6953125
false_positive,global_chain,20260819023,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3396038328638393,140042,20902,66,2.0,6.0,1.0,0.9806021035742936,1.0,0.9902060608788106,382,0.018275763084872262,0,0.0,0.18963192700175568,118.6953125
false_positive,global_chain,20260819024,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3403766779979951,140042,20918,66,2.0,6.0,1.0,0.982265625,1.0,0.991053482047846,380,0.01816617267425184,0,0.0,0.1881472280001617,118.6953125
false_positive,global_chain,20260819025,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33901579852263375,140042,20920,66,2.0,6.0,1.0,0.9835059841094237,1.0,0.9916844133455024,382,0.01826003824091778,0,0.0,0.18243031399470055,118.6953125
false_positive,global_chain,20260819026,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3398614479085579,140042,20928,67,2.0,6.0,1.0,0.9806895168479229,1.0,0.9902506258614384,382,0.018253058103975536,0,0.0,0.16183827400527662,118.6953125
false_positive,global_chain,20260819027,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33911100408263845,140042,20889,66,2.0,6.0,1.0,0.9814112714378108,1.0,0.9906184400835166,383,0.01833500885633587,0,0.0,0.19450386799871922,118.6953125
false_positive,global_chain,20260819028,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3404382815956452,140042,20934,67,2.0,6.0,1.0,0.9849147819469779,1.0,0.9924000676551841,383,0.01829559568166619,0,0.0,0.17178833200159715,118.6953125
false_positive,global_chain,20260819029,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34016946589680835,140042,20923,66,2.0,6.0,1.0,0.9819258961743147,1.0,0.9908805350086128,381,0.01820962577068298,0,0.0,0.1845805670018308,118.6953125
false_positive,global_chain,20260819030,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34018066655092655,140042,20920,66,2.0,6.0,1.0,0.9846833743566793,1.0,0.9922825847985522,383,0.018307839388145314,0,0.0,0.180240435001906,118.6953125
false_positive,global_chain,20260819031,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3403094740732859,140042,20909,66,2.0,6.0,1.0,0.9815097748385729,1.0,0.9906686177397569,383,0.01831747094552585,0,0.0,0.20618058999389177,118.6953125
false_positive,global_chain,20260819032,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33987264856267607,140042,20937,66,2.0,6.0,1.0,0.9845732184808144,1.0,0.9922266503571004,382,0.018245211825954052,0,0.0,0.18709438900259556,118.6953125
false_positive,global_chain,20260819033,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34115512345921,140042,20909,70,2.0,6.0,1.0,0.9818820773135494,1.0,0.9908582236582867,383,0.01831747094552585,0,0.0,0.18085407099715667,118.6953125
false_positive,global_chain,20260819034,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3389821965602791,140042,20942,68,2.0,6.0,1.0,0.9815207208814739,1.0,0.9906741933486795,383,0.018288606627829242,0,0.0,0.18556422400433803,118.6953125
false_positive,global_chain,20260819035,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3408807074333141,140042,20931,67,2.0,6.0,1.0,0.9812033847285863,1.0,0.9905125261665204,381,0.01820266590225025,0,0.0,0.18733318299928214,118.6953125
false_positive,global_chain,20260819036,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3401134626262174,140042,20950,71,2.0,6.0,1.0,0.9831214673488081,1.0,0.991488906287845,383,0.018281622911694512,0,0.0,0.21573373900173465,118.6953125
false_positive,global_chain,20260819037,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3401974675321039,140042,20936,66,2.0,6.0,1.0,0.985245552955927,1.0,0.992567948573362,383,0.018293847917462743,0,0.0,0.17686884800059488,118.6953125
false_positive,global_chain,20260819038,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3403990793062315,140042,20950,66,2.0,6.0,1.0,0.9843529806509339,1.0,0.9921148003900327,384,0.018329355608591884,0,0.0,0.17103918400243856,118.6953125
false_positive,global_chain,20260819039,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34025907112975395,140042,20948,67,2.0,6.0,1.0,0.9808425275827483,1.0,0.9903286242341385,382,0.018235631086499903,0,0.0,0.16274897399853216,118.6953125
false_positive,global_chain,20260819040,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34017506622386745,140042,20949,68,2.0,6.0,1.0,0.9837588303675221,1.0,0.9918129313987885,382,0.018234760609098285,0,0.0,0.20307430200045928,118.6953125
false_positive,global_chain,20260819041,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3402086681862221,140042,20941,66,2.0,6.0,1.0,0.985201437318796,1.0,0.9925455611692531,384,0.018337233178931284,0,0.0,0.17522618500515819,118.6953125
false_positive,global_chain,20260819042,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3399454528144444,140042,20913,66,2.0,6.0,1.0,0.9831104855735397,1.0,0.9914833215046132,381,0.018218333094247596,0,0.0,0.17096581000078004,118.6953125
false_positive,global_chain,20260819043,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33919500898852495,140042,20913,66,2.0,6.0,1.0,0.9815535604751018,1.0,0.990690920552016,380,0.0181705159470186,0,0.0,0.15798566400189884,118.6953125
false_positive,global_chain,20260819044,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3404886845391771,140042,20940,67,2.0,6.0,1.0,0.9846943912999698,1.0,0.9922881785895484,383,0.018290353390639922,0,0.0,0.17833703699579928,118.6953125
false_positive,global_chain,20260819045,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3406174920615364,140042,20918,66,2.0,6.0,1.0,0.986504511573166,1.0,0.993206414408721,384,0.018357395544507122,0,0.0,0.19246997099980945,118.6953125
false_positive,global_chain,20260819046,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33958143155560283,140042,20931,74,2.0,6.0,1.0,0.9791184585261659,1.0,0.9894490694157921,381,0.01820266590225025,0,0.0,0.17495385200163582,118.6953125
false_positive,global_chain,20260819047,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33973824071325764,140042,20915,67,2.0,6.0,1.0,0.9807113726014575,1.0,0.9902617677338779,380,0.018168778388716233,0,0.0,0.15839798099477775,118.6953125
false_positive,global_chain,20260819048,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34085270579801863,140042,20911,66,2.0,6.0,1.0,0.980481935764179,1.0,0.9901447905767997,382,0.018267897278944095,0,0.0,0.17868035400169902,118.6953125
false_positive,global_chain,20260819049,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33973264038619855,140042,20931,66,2.0,6.0,1.0,0.9822985144591895,1.0,0.9910702220620692,381,0.01820266590225025,0,0.0,0.19852506299503148,118.6953125
false_positive,global_chain,20260819050,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34168715452982457,140042,20916,66,2.0,6.0,1.0,0.9846613412096396,1.0,0.9922713974057601,383,0.018311340600497227,0,0.0,0.18278603900398593,118.6953125
false_positive,global_chain,20260819051,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3407743012191912,140042,20917,66,2.0,6.0,1.0,0.9806239554317548,1.0,0.990217201748415,381,0.018214849165750346,0,0.0,0.17765117400267627,118.6953125
false_positive,global_chain,20260819052,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33962623417207566,140042,20929,67,2.0,6.0,1.0,0.9753316267163137,1.0,0.98751178133836,376,0.017965502412919873,0,0.0,0.18160179600090487,118.6953125
false_positive,global_chain,20260819053,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3387581834779151,140042,20931,66,2.0,6.0,1.0,0.9834730137445524,1.0,0.9916676525766052,383,0.018298217954230568,0,0.0,0.1796255029985332,118.6953125
false_positive,global_chain,20260819054,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3393350171650024,140042,20919,66,2.0,6.0,1.0,0.9825726789621757,1.0,0.9912097441759629,380,0.018165304268846504,0,0.0,0.19060558199998923,118.6953125
false_positive,global_chain,20260819055,1.0,1.0,0.01,385,0.009995067369350191,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3402254691673994,140042,20899,66,2.0,6.0,1.0,0.9826165594855305,1.0,0.9912320713597892,380,0.01818268816689794,0,0.0,0.16407741000148235,118.6953125
