seed,condition,cohort,nll,token_count,family_id,family_order
1,family_leak,control,0.4491034439381431,2992,family_a84fdd88fca1dd99,368
1,family_leak,control,0.48755485333700094,2938,family_14836bf70ba6bcc9,139
1,family_leak,control,0.5288401375912332,6475,family_161d3f17d2de86cc,245
1,family_leak,control,0.6626438241449921,1811,family_09f6c0e15252a8f3,230
1,family_leak,control,0.8134909175451293,1491,family_8ccf630c818a7c69,390
1,family_leak,control,0.4854866669510034,10886,family_10c3be0f4e5ac610,119
1,family_leak,control,0.5674523594249788,1269,family_7dccd114e1c42fda,422
1,family_leak,control,0.5800430977690048,414,family_098eba68cc7a5705,297
1,family_leak,control,0.7069503392127746,935,family_e74855c30bc72109,288
1,family_leak,control,0.8183613604729711,663,family_5cb426dcc2868bf0,80
1,family_leak,control,0.44339049821246046,8694,family_5599c85abb41e72e,79
1,family_leak,control,0.6895695011412584,7792,family_20959b526eb3f90b,409
1,family_leak,control,0.4377696534834726,5959,family_81caaa199e04696e,0
1,family_leak,control,0.4312098111689062,2097,family_e8fbaa3c44712ef8,275
1,family_leak,control,0.33696076034739003,1489,family_27dd5edc76fc8784,221
1,family_leak,control,0.698362114458454,16166,family_fe02b4f4619b881d,226
1,family_leak,control,0.8020025463968176,2986,family_f91bbb3ed944db7f,348
1,family_leak,control,0.7929066475601675,13560,family_2609262775f19fee,130
1,family_leak,control,0.9777799088709093,1222,family_176e7f37ba5c58aa,402
1,family_leak,control,0.7446908058138532,9137,family_aa758de10b858582,219
1,family_leak,control,0.6843509542803156,3519,family_0f71bd81fce2ffce,24
1,family_leak,control,0.45392098532447334,474,family_e7f08820ef277e3f,236
1,family_leak,control,0.6182995959271101,3702,family_98f3631f76084496,423
1,family_leak,control,0.715986281108483,5621,family_359bf4cb84d86e8e,251
1,family_leak,control,0.5271713129006141,2904,family_208e11010803c426,362
1,family_leak,control,0.5977288473318775,14008,family_012ed35c0fd13d06,55
1,family_leak,control,0.5365524903070621,17427,family_90c57504d43c4f71,319
1,family_leak,control,0.3652754156593104,5968,family_9dbf43a9d569c04f,181
1,family_leak,control,0.6230594969024625,5730,family_8ba71a11594a0b10,326
1,family_leak,control,0.5540141968166127,1530,family_e38bf4eb3506f212,56
1,family_leak,control,0.5884458336379979,4290,family_ca6161b56d80cab2,398
1,family_leak,control,0.6786591636477043,6255,family_b4dfbc9dfe23dd94,105
1,family_leak,control,0.8827505789411101,11668,family_44153237d3401d70,434
1,family_leak,control,0.6265065332598129,11424,family_b1bfbd4df51d3281,5
1,family_leak,control,0.35966038390383503,903,family_489085f0784e16ac,167
1,family_leak,control,0.5829879124156743,2129,family_960f71ee7da5de06,269
1,family_leak,control,0.2906029885721711,1607,family_15270847da98bf26,347
1,family_leak,control,0.5122012716200617,3960,family_58ec76f0444692f7,157
1,family_leak,control,0.5554077352774457,19897,family_8a0b900fe4ce844d,360
1,family_leak,control,0.5188993279428356,3999,family_95ae66ec7f1b9697,448
1,family_leak,control,0.8559667772565569,875,family_12b4e37d97465d0a,418
1,family_leak,control,0.3002628814215881,3670,family_c29fb15617d16c65,329
1,family_leak,control,0.4657443136255752,1282,family_531a64b78d3f6b6e,238
1,family_leak,control,0.7757091326810548,24927,family_cfb8414dd0ed5e61,156
1,family_leak,control,0.44034686876548623,1444,family_361226c27f4b583c,93
1,family_leak,control,0.8514374199820948,4346,family_3aec88616484d2b6,224
1,family_leak,control,0.5906638133409065,1327,family_cb615c986d58b9f8,299
1,family_leak,control,0.7615089325024356,7506,family_a5428498c7c08cf4,28
1,family_leak,control,0.614509954974793,8080,family_4088ef571aaf36b5,104
1,family_leak,control,0.26797144292191166,2842,family_6532a15861b5fee0,46
1,family_leak,control,0.4930091146379709,384,family_252435156f9ef851,443
1,family_leak,control,0.46713136218934564,5208,family_3fe46c2063150b43,439
1,family_leak,control,0.5738858879390482,18771,family_8b82200a19c5284b,42
1,family_leak,control,0.30141117642907533,1632,family_c5129a2465a145bd,145
1,family_leak,control,0.8429989958374986,8010,family_753059cc96813ec7,264
1,family_leak,control,0.6572096782571015,12591,family_5babdebfe8e80836,371
1,family_leak,control,0.43795167402216284,6411,family_7805857c4980d13c,427
1,family_leak,control,0.5452941250608694,1611,family_b14e195ae596f5ca,184
1,family_leak,control,0.8137117028236389,266,family_45a9a446b545ce75,215
1,family_leak,control,0.432539987556893,10771,family_1a517eb1bb640998,433
1,family_leak,control,0.8519408999138545,2233,family_2da4728a37224b1a,240
1,family_leak,control,0.49021041432805657,377,family_17644d105f6d79d5,458
1,family_leak,control,0.6606770595871381,8183,family_ddd2c37740ff58a2,86
1,family_leak,control,0.5885873781768857,2368,family_f7f3839ac58c1a58,447
1,family_leak,control,0.5432601276830337,13516,family_66b2e70bd2d3ce49,159
1,family_leak,control,0.4875779779697821,7541,family_ef81322fe4591b85,442
1,family_leak,control,0.4159997593870624,11874,family_31f5f0755be116cf,346
1,family_leak,control,0.3210330216057413,2937,family_c21274f2eb197439,197
1,family_leak,control,0.608069351139508,7705,family_42a2837394ab47d1,405
1,family_leak,control,0.7537115177665175,8804,family_6efd47f4e7625286,8
1,family_leak,control,0.7051111537820902,6259,family_ca2717eac3411b29,389
1,family_leak,control,0.7653197144598828,18464,family_b4cc6bf90e9fe8d0,355
1,family_leak,control,0.5316198017782316,1494,family_5ac6bbfde7e41ea2,452
1,family_leak,control,0.9805554632319987,1691,family_5b702cf6ad770b44,258
1,family_leak,control,0.617350987478088,4310,family_e8523609850692e2,309
1,family_leak,control,0.7463490989942901,3891,family_c93045766e35cdce,131
1,family_leak,control,0.6461569529534923,1862,family_41d870642c85787c,286
1,family_leak,control,0.5030950666380394,8614,family_e92e73cc15be90fc,391
1,family_leak,control,0.5395732025939364,7992,family_a5be12c3425856ca,341
1,family_leak,control,0.6158956885723662,9269,family_b4e54fd6b86765a7,100
1,family_leak,control,1.043169652828335,2740,family_f6ec39a379c5708b,187
1,family_leak,control,0.8716485231872496,615,family_ce0fe6a313ad3fa7,72
1,family_leak,control,0.5023774881720293,9540,family_0d74725de98c4bb2,316
1,family_leak,control,0.394066707469847,11933,family_db8a7f65a6428bf1,76
1,family_leak,control,0.5817501744221925,8118,family_7a299533cf0677c1,384
1,family_leak,control,0.4773396064850692,1538,family_6fdd03c196b1863d,369
1,family_leak,control,0.2946241496813958,1516,family_42c8e9672e12c968,397
1,family_leak,control,0.49161571213395294,703,family_7349598b33c049cb,70
1,family_leak,control,0.06081694917234241,5856,family_70735ae7b3233e96,212
1,family_leak,control,0.9378048819445712,7503,family_a0838daefd74be4b,19
1,family_leak,control,0.907355836936317,5376,family_28a333d9037bf992,420
1,family_leak,control,0.6032263451191673,8764,family_0ac37a6cf3e1a691,356
1,family_leak,control,0.4439412453920764,8953,family_c10f45db237bb96c,253
1,family_leak,control,0.686531014136022,2342,family_72340b299451623e,103
1,family_leak,control,0.4504850130472192,14896,family_69f22f7a30e471a2,214
1,family_leak,control,0.24811321544284104,1543,family_28bee39b5c21fe9d,311
1,family_leak,control,0.5840298351515895,1150,family_6a57cb9a85811216,283
1,family_leak,control,0.24251147175176108,1119,family_bbf9bd595ed0e3ae,294
1,family_leak,control,0.21040389690931668,2176,family_f6645dba4758639d,351
1,family_leak,control,0.8119774037788376,5556,family_90e4eeca3b9056bc,95
1,family_leak,control,0.6299368617442762,3659,family_226194ed4cf87102,249
1,family_leak,control,0.7112968866332461,12128,family_423d353537dce020,108
1,family_leak,control,0.6389399920071328,5546,family_e94c3b88439b9029,241
1,family_leak,control,0.20454469279105988,1556,family_9328bcf632c26907,229
1,family_leak,control,0.8268736865390505,3522,family_2d97c1fe9f1f35cb,295
1,family_leak,control,0.31806227979469176,8657,family_2daf31b4fc409af5,323
1,family_leak,control,0.520146876869551,1611,family_4207ad52459ede8b,154
1,family_leak,control,0.9847789870484196,3423,family_d17cfeb524a60ef8,327
1,family_leak,control,0.355962572417734,924,family_2624676d2c88ea6d,171
1,family_leak,control,0.32590600394206787,814,family_cd6b8c017c692fc0,425
1,family_leak,control,0.6709951214723705,3220,family_7308f8408f102e02,365
1,family_leak,control,0.8278772581157342,6187,family_bbdb130f24f492f3,271
1,family_leak,control,0.7944606924715849,2895,family_8eb050e85c8cbe00,444
1,family_leak,control,0.7207655170939786,3789,family_8cf04bc28e56473d,81
1,family_leak,control,0.27180121380484007,3516,family_f0e97a3ae19f4883,445
1,family_leak,control,0.797784473412019,3325,family_3c16cf85716dcecf,137
1,family_leak,control,0.6328513562679291,860,family_0ae88fc74fe94e45,194
1,family_leak,control,0.41396905855261096,7721,family_adb9f960ea267631,333
1,family_leak,control,0.33493000041341753,1663,family_845dcb037dda9ca4,23
1,family_leak,control,0.5895374228294143,2835,family_824e732522aeff8c,188
1,family_leak,control,0.7845310276600139,2358,family_b45145574ef29d16,237
1,family_leak,control,0.7639256835764827,1679,family_3498095076b2c688,126
1,family_leak,control,0.3939429252424099,14516,family_7b0c7aa83467acba,246
1,family_leak,control,0.35829604241356905,1874,family_ef2744416d3c3898,59
1,family_leak,control,0.4652771090026173,9437,family_a120ee09300e50dd,203
1,family_leak,control,0.5322277419958156,13840,family_662a7ad6856a20ec,183
1,family_leak,control,0.33351008565722845,2842,family_ec8e45be3f13c228,162
1,family_leak,control,0.30825404574473697,2412,family_ea1251a92d0d608d,408
1,family_leak,control,0.386973478176804,2665,family_ae10005ebef62f9a,431
1,family_leak,control,0.5819801223345111,2844,family_ba502bbadd80dbad,428
1,family_leak,control,0.7171337955063822,1413,family_0c4758d0d8c17e4c,464
1,family_leak,control,0.5539471648613105,2194,family_c8c5b3165dc3d00f,381
1,family_leak,control,1.3817670345306396,146,family_f8a4c4cf96d7d3a4,435
1,family_leak,control,0.6490490104839591,3326,family_c4c2d9a3593749d3,349
1,family_leak,control,0.3302870861589024,6740,family_a790cfe693f8277b,91
1,family_leak,control,0.4690281832534528,829,family_b80c0a0cc51e9cb0,115
1,family_leak,control,0.485973689540277,6395,family_cab1c6011a1fdaa6,455
1,family_leak,control,0.6957530385638968,7047,family_e5d8b71a52363ad9,298
1,family_leak,control,0.4309672579553364,3802,family_c7dc176fdd0217ba,335
1,family_leak,control,0.4666615147845708,16236,family_103aaa5d05f6ae8e,48
1,family_leak,control,0.34335271015831864,1521,family_bce72a81e9f7a75f,359
1,family_leak,control,0.6119587345417712,14066,family_88158f96b47c8463,190
1,family_leak,control,0.46172846582802857,4268,family_63a00abd27340f71,175
1,family_leak,control,0.7590791248926798,4927,family_16690ce1f5941cee,305
1,family_leak,control,0.5262445571191635,5038,family_48b38ab68cade6ec,407
1,family_leak,control,0.5545088175614524,4223,family_c3cdd4e1b48a655d,247
1,family_leak,control,0.556914222310212,9569,family_4857774525078786,466
1,family_leak,control,0.7235868201596539,4772,family_106f59648a0c9c35,460
1,family_leak,control,0.46086688339710236,354,family_fc3f9109e95affd2,285
1,family_leak,control,0.41157760661643994,4794,family_94f7ed188c628e96,113
1,family_leak,control,0.33750384462757343,6520,family_37f9e97be389a23e,29
1,family_leak,control,0.5312880094375179,3755,family_a59a0356188b4355,243
1,family_leak,control,0.8331772780223882,858,family_71ce23a7f17005f8,26
1,family_leak,control,0.5592576433015485,7479,family_f758022272171098,82
1,family_leak,control,0.7164800919287386,855,family_499863e15eed8232,189
1,family_leak,control,0.622821639076692,15654,family_a6b1e6c8dc05d3fc,302
1,family_leak,control,0.36682786707094395,2887,family_aa6f2c9ac321af63,125
1,family_leak,control,0.6323562278011733,7731,family_4479ba395f10b6fa,172
1,family_leak,control,0.8608827008580675,392,family_cfd4d018d597a4a5,78
1,family_leak,control,0.43270367239446444,1258,family_28595fb1bc0f3fc9,11
1,family_leak,control,0.4065726509656305,2982,family_c199799f0010c2ba,437
1,family_leak,control,0.3764182311033048,4254,family_83cee363496e020d,109
1,family_leak,control,0.45032919672402466,1408,family_474f139056c4a4a8,415
1,family_leak,control,0.7263804640645557,8931,family_f49521b3b9139607,376
1,family_leak,control,0.39970590268485895,1612,family_2299048dcdfc88ae,17
1,family_leak,control,0.5826992105909996,994,family_8ce450e0fd5b760b,206
1,family_leak,control,0.8233794991043988,13977,family_11716c30ab805b83,279
1,family_leak,control,0.4437488824499713,3297,family_c9107e559bc10df1,263
1,family_leak,control,0.23518313208308114,2955,family_1cde6c60b123043d,312
1,family_leak,control,0.6482147331485253,2505,family_e1fdfc5d8014a775,296
1,family_leak,control,0.679228080101658,2041,family_15f4d27f85125588,87
1,family_leak,control,0.9679360367791524,5874,family_8afe0a881f58daf3,50
1,family_leak,control,0.5074726397720308,5642,family_efea7bec2494faa6,94
1,family_leak,control,0.47433149114073037,2259,family_5eb48950a52ed210,40
1,family_leak,control,1.0266801023905257,3164,family_3c27a50068e49a53,461
1,family_leak,control,0.4814545606844353,1650,family_9f6868eefbbbed1e,106
1,family_leak,control,0.6671657278060331,3276,family_6f452079ad53f9e3,52
1,family_leak,control,0.5202074700611631,7753,family_90b698ed239c72f3,342
1,family_leak,control,0.4546236263445749,7172,family_7a51865c49a891df,394
1,family_leak,control,0.4719230784387132,1378,family_c2ad44d60ca30de3,377
1,family_leak,control,0.7052052194217903,5152,family_7080c9dc9123eefa,380
1,family_leak,control,0.40815683829842736,1226,family_f1ec422e65e5e3a9,216
1,family_leak,control,0.88954449952135,13728,family_b3a5b65ace87c66a,259
1,family_leak,control,0.6275963807938161,6160,family_ddc2b06f90b14767,440
1,family_leak,control,0.4467061252539067,2778,family_12c80f084ce84e4d,134
1,family_leak,control,0.5162729035652183,1052,family_11b4c8394b81742f,74
1,family_leak,control,0.674226946165151,5219,family_f4ef77025e9d585a,332
1,family_leak,control,0.46345473621970407,2484,family_dba84aa0b1e1bdf3,307
1,family_leak,clean_validation,0.7811096948664333,2157,family_9c8265b1eeaa3ea5,304
1,family_leak,clean_validation,0.7166355729872536,6507,family_6a1661bec1a85809,379
1,family_leak,clean_validation,0.5768449624625642,3067,family_62ccf7e9625e13cf,166
1,family_leak,clean_validation,0.6708493324623211,20162,family_cd21aac5ba3653c4,321
1,family_leak,clean_validation,0.2314703060691709,1455,family_30e6b27558fb2cfa,308
1,family_leak,clean_validation,0.678049610395641,2139,family_589dd5dee42e0ba5,47
1,family_leak,clean_validation,0.554177707693341,11111,family_44b8f32f06eed8e1,261
1,family_leak,clean_validation,0.9924022821636463,12902,family_6c0a1a049e992ced,301
1,family_leak,clean_validation,0.43105410395239113,1939,family_5e036e81da0eb73a,413
1,family_leak,clean_validation,0.6521423651355256,3955,family_656a111a8d37395f,372
1,family_leak,clean_validation,0.7322961999862282,2376,family_758bfda9a8447363,12
1,family_leak,clean_validation,0.6129736728857451,18218,family_da1dbdb1ef9b795a,454
1,family_leak,clean_validation,0.48931385246280845,12428,family_0e127a8896fec497,274
1,family_leak,clean_validation,0.5195304321747257,24324,family_c80507fcf9585b1a,63
1,family_leak,clean_validation,0.637088027617573,17091,family_f40ceb541a7c4872,208
1,family_leak,clean_validation,0.6118541266716362,4938,family_8e6f7d5acf9b6927,450
1,family_leak,clean_validation,1.144940724091267,6350,family_a205b4830de0571b,35
1,family_leak,clean_validation,0.7382285538077151,7631,family_210dd87434e478ea,204
1,family_leak,clean_validation,0.7114929126197055,1737,family_6e5e431caa44724b,151
1,family_leak,clean_validation,1.0518978834152222,312,family_4ac111dfdda85e07,38
1,family_leak,clean_validation,0.45125701405324836,2989,family_2ff844206e33f622,15
1,family_leak,clean_validation,0.522246356801035,9620,family_f24572f09d62eaf7,289
1,family_leak,clean_validation,0.6318678298665281,5697,family_4583de96403df727,330
1,family_leak,clean_validation,0.8227124437296957,6828,family_362a9e5c40bfd73b,129
1,family_leak,clean_validation,0.44843936609837476,4776,family_c7ff83fca90f3302,58
1,family_leak,clean_validation,0.3724271513027407,814,family_bb3044002b4e58d3,6
1,family_leak,clean_validation,0.709756250840461,10581,family_9dbad3b7dfff2d80,257
1,family_leak,clean_validation,0.8833524215880137,2805,family_d5eeefd1295fe235,164
1,family_leak,clean_validation,0.055198011930175706,19313,family_8c6ad2ae9108308a,41
1,family_leak,clean_validation,0.751562958339165,1015,family_ec7448c261485925,343
1,family_leak,clean_validation,0.8849180043696849,1876,family_da99763bd9ab0129,170
1,family_leak,clean_validation,0.3695258373994282,11710,family_bce1d9194265651f,419
1,family_leak,clean_validation,0.3629930214456955,1902,family_ff7d06f50d504d40,430
1,family_leak,clean_validation,0.30768340593743276,2072,family_df37c270d2661cca,144
1,family_leak,clean_validation,0.5694685152192291,3561,family_9b9f0055f4a82932,64
1,family_leak,clean_validation,0.7416899296887818,2503,family_faee5ab013f7ff85,325
1,family_leak,clean_validation,0.8254172071257136,2005,family_b45e27dc8b0341f7,57
1,family_leak,clean_validation,0.875527693155255,16528,family_f59f5e228f38301b,282
1,family_leak,clean_validation,0.6161194417744825,6659,family_c57c54f6ba0d776c,2
1,family_leak,clean_validation,0.5778787215022622,3273,family_f564283e7832e835,268
1,family_leak,clean_validation,0.7156390603587056,7921,family_5d2bdbbdab0c254a,235
1,family_leak,clean_validation,0.501248307946062,1579,family_d3608e2028ea88cd,223
1,family_leak,clean_validation,1.072784152542804,1770,family_7027306433055f85,127
1,family_leak,clean_validation,0.7514027878723688,1826,family_2b1f911727bc0f28,292
1,family_leak,clean_validation,0.3508406412641628,10390,family_f93c07f1442fee3f,318
1,family_leak,clean_validation,0.37489657628704126,1562,family_461db8faf995097d,143
1,family_leak,clean_validation,0.4629140775304685,7697,family_82ec8fa32d7834d5,410
1,family_leak,clean_validation,0.7155418915342583,1562,family_749fba182099ed6d,71
1,family_leak,clean_validation,0.2163412146491267,944,family_8024beb4c78afab2,99
1,family_leak,clean_validation,0.9333751587468518,19290,family_f23f6749eb1b82cb,404
1,family_leak,clean_validation,0.4946240569188211,1764,family_edcd18dc1b4c2424,111
1,family_leak,clean_validation,0.646016335000161,13384,family_c3461b971572611a,124
1,family_leak,clean_validation,0.5814883942883892,2948,family_958e7885cfed5eee,110
1,family_leak,clean_validation,0.6487083387916739,3300,family_857ac66271083d60,417
1,family_leak,clean_validation,0.6941399613157565,2499,family_34a64d8a4071e429,207
1,family_leak,clean_validation,0.40354045620222634,1349,family_6e62e1ee9b4413df,128
1,family_leak,clean_validation,0.28412167231241864,1341,family_714ef4d49b7733fe,320
1,family_leak,clean_validation,0.25864079401103307,1517,family_bdc5646a39fdf7df,4
1,family_leak,clean_validation,0.2733631452728558,1557,family_760ef99c05a28dc4,138
1,family_leak,clean_validation,0.5827396589318293,2572,family_b29c451a4015599c,102
1,family_leak,clean_validation,0.24221040480456363,1291,family_3870744e242d6177,272
1,family_leak,clean_validation,0.6774845961325271,8116,family_27a4c5018af1ecf2,457
1,family_leak,clean_validation,0.35513548415248136,1904,family_6947476df68e3d6b,186
1,family_leak,clean_validation,0.32645828704643615,1578,family_825c369d9b6227f5,244
1,family_leak,clean_validation,0.5389714628604833,2842,family_d018701072ce56d1,375
1,family_leak,clean_validation,0.7234486458348293,969,family_af46046507aa5c4b,13
1,family_leak,clean_validation,0.508539090627642,539,family_96b0ad618634da70,314
1,family_leak,clean_validation,1.199652261560251,3348,family_5b29d45b1b74f69b,324
1,family_leak,clean_validation,0.669623670311489,5779,family_90cefd12934f9e67,234
1,family_leak,clean_validation,0.5243491860916086,25228,family_98892bedb7f9d59b,54
1,family_leak,clean_validation,0.6445640043660974,4229,family_94351083126b6b1b,51
1,family_leak,clean_validation,0.2569349531853785,1525,family_ce89062820b48da8,122
1,family_leak,clean_validation,0.6315224030013951,6110,family_ea58f8138f27b5e0,374
1,family_leak,clean_validation,0.30576393184461353,1522,family_a95d783f29ff5f7c,255
1,family_leak,clean_validation,0.5848236656548113,1726,family_f0661de6bc71701f,185
1,family_leak,clean_validation,0.526554440834711,8043,family_5d3d1daaec343597,193
1,family_leak,clean_validation,0.3994978741437447,1309,family_e8cb9897ff240a4d,88
1,family_leak,clean_validation,0.6584161189099327,1142,family_fef5119467f26a60,117
1,family_leak,clean_validation,0.41935531223896755,1495,family_b3fc875c4307367f,260
1,family_leak,clean_validation,0.8278090534284822,6710,family_7928fb3bcf30fe40,387
1,family_leak,clean_validation,0.5320636453729128,1991,family_9464bde23ede34ad,92
1,family_leak,clean_validation,0.6975636479602035,8251,family_d523e2dc4868e3d0,432
1,family_leak,clean_validation,0.39406301577885944,1224,family_a867a9ff31d7e843,160
1,family_leak,clean_validation,0.44074213251241867,7981,family_91fe9ebe937e9a4f,89
1,family_leak,clean_validation,0.7154778985478354,4230,family_b64927abcac796eb,25
1,family_leak,clean_validation,0.4425342287482278,1689,family_7edc82a2252e2e6e,438
1,family_leak,clean_validation,0.5341207350792394,1574,family_4b852dbf1e794923,357
1,family_leak,clean_validation,0.6298564990883521,1827,family_563fe3303eebd925,400
1,family_leak,clean_validation,0.48126157010794984,3676,family_825a5ea04144cdf5,97
1,family_leak,clean_validation,0.5050511691889373,27160,family_66fe0fff60f28bb8,395
1,family_leak,clean_validation,0.5930776326757257,7702,family_fff32f675df6e246,149
1,family_leak,clean_validation,0.6190993724350763,1347,family_bddc3df46e1612bd,328
1,family_leak,clean_validation,0.7238841872804044,1393,family_707a66a54d5d07f1,350
1,family_leak,clean_validation,0.7299073077008397,2603,family_4ff754452abfe1ad,37
1,family_leak,clean_validation,0.45604777941337,1950,family_806c28890e83d1b7,217
1,family_leak,clean_validation,0.5264409792553958,9941,family_6e4b2298992c0064,396
1,family_leak,clean_validation,0.6543348132720448,13072,family_0c1eaf227312a9e3,388
1,family_leak,clean_validation,0.6603906859210329,4594,family_131dc61b0ead1e81,421
1,family_leak,clean_validation,0.37753413709022343,2706,family_6d8e82b92757700b,218
1,family_leak,clean_validation,0.3553110659122467,814,family_aa8223246d86399a,429
1,family_leak,clean_validation,0.8527894225219359,8493,family_2610a466be6431bd,140
1,family_leak,clean_validation,0.20191108446669748,991,family_844bdfa71db6282e,463
1,family_leak,clean_validation,0.34831588307641587,1802,family_79c56d72187d17b4,66
1,family_leak,clean_validation,0.7491169256645948,8781,family_c21b420244a2f529,192
1,family_leak,clean_validation,0.5424379527362573,1445,family_ea4d93ae43323fc0,358
1,family_leak,clean_validation,0.6813537918697012,9400,family_98d33eafd0a315ec,211
1,family_leak,clean_validation,0.595157486416941,15162,family_0747deadeb7f7b70,7
1,family_leak,clean_validation,0.7683820691193157,1835,family_c02706043ada877d,353
1,family_leak,clean_validation,0.7243449811937935,1899,family_8527ab32edd1926e,209
1,family_leak,clean_validation,0.5839747123129956,770,family_a6318d458c7ff0f0,68
1,family_leak,clean_validation,0.82122563005524,9835,family_8d09b59dc4c3c92c,133
1,family_leak,clean_validation,0.6378175957446882,10779,family_a835909477e34760,191
1,family_leak,clean_validation,0.603576693910578,1561,family_ae2839615ac6b954,177
1,family_leak,clean_validation,0.6747209586896696,3330,family_604fb05b51791b98,344
1,family_leak,clean_validation,0.598195725832541,3931,family_eb03af6100c4cc53,179
1,family_leak,clean_validation,0.36726440246715103,1548,family_1e497d5fdffc2861,61
1,family_leak,clean_validation,0.9700201364775474,1562,family_9426b994e131f361,456
1,family_leak,clean_validation,0.5149317601773031,1974,family_f316d9b341fbcc19,44
1,family_leak,clean_validation,0.47610361785998995,1556,family_7cfa6c1d3b3b22dc,201
1,family_leak,clean_validation,0.7338542566230867,9040,family_740827909b2759df,364
1,family_leak,clean_validation,0.6399050385820064,2530,family_96434369b3f61fa2,176
1,family_leak,clean_validation,1.152233076457278,1582,family_7d73bacb566d84de,232
1,family_leak,clean_validation,0.32634193453815274,2068,family_1146afc43ba8a3c6,174
1,family_leak,clean_validation,0.5867643364210435,529,family_e99579b2e183d1df,39
1,family_leak,clean_validation,0.5284211180096375,6624,family_9f65f14acf3a875e,34
1,family_leak,clean_validation,0.5440037217725996,6398,family_83d92120bf78fb00,150
1,family_leak,clean_validation,1.0369215341965086,4395,family_da99c7268499e201,60
1,family_leak,clean_validation,0.6772751412211825,2678,family_2011077d07b209b8,107
1,family_leak,clean_validation,0.7608020787772778,4092,family_4b71b56cfd8299d7,281
1,family_leak,clean_validation,0.455048763755378,1756,family_84e8622dd9f0f58c,231
1,family_leak,clean_validation,0.5377835384097652,2208,family_3ae653f192390f38,339
1,family_leak,clean_validation,0.7839213897787333,10713,family_583f2140bd02905c,278
1,family_leak,clean_validation,0.4311665189531395,944,family_16b06ae7177592f2,451
1,family_leak,clean_validation,0.6537410020828247,146,family_65381b6f4bb99830,73
1,family_leak,clean_validation,0.5580863210634802,6046,family_39c264b6af7f8b4c,446
1,family_leak,clean_validation,0.4752332814635732,6006,family_acf3abf491a50830,336
1,family_leak,clean_validation,0.5793324555391012,6176,family_ea8d34c1c2cf62d4,337
1,family_leak,clean_validation,0.5960226583219793,274,family_9712f1cb39590627,248
1,family_leak,clean_validation,0.39297131073681946,1209,family_cf1575c3514d386a,200
1,family_leak,clean_validation,0.5569291094651984,5678,family_ebf34b90acdb9333,373
1,family_leak,clean_validation,0.5025669001271763,9764,family_c306f596e2b53370,182
1,family_leak,clean_validation,0.47691646319980496,6624,family_ba9708f285319401,120
1,family_leak,clean_validation,0.7851979600320466,3668,family_bee193805f6f119f,366
1,family_leak,clean_validation,0.8240825193094425,1952,family_ddb5bf4ea432508e,293
1,family_leak,clean_validation,0.6132109723804011,4729,family_b45f7b534a6e0f39,225
1,family_leak,clean_validation,0.4585724268031318,1928,family_40a7f24054f6cf1b,340
1,family_leak,clean_validation,0.7321071587830545,27861,family_5cdfacf570ceb179,378
1,family_leak,clean_validation,0.7904778645949417,4450,family_041ea9c412b040a1,36
1,family_leak,clean_validation,0.475307927344804,8747,family_a6ef80809cd67f36,220
1,family_leak,clean_validation,0.3062614812321703,3721,family_cda09d6383ad975d,370
1,family_leak,clean_validation,0.7096271550683217,2140,family_214883dfb6ba99a4,465
1,family_leak,clean_validation,0.45575137868784793,6789,family_854445fdf03203cb,112
1,family_leak,clean_validation,0.6338637452751388,3021,family_b4530dd2f9439dd4,462
1,family_leak,clean_validation,0.6581879532370211,9025,family_d2ed6dff028b8bfe,152
1,family_leak,clean_validation,0.560296255500591,2337,family_7b29d747f514c69c,313
1,family_leak,clean_validation,0.5005441576959341,2910,family_a8dd94fe3475ea7c,148
1,family_leak,clean_validation,0.6299862331897962,3955,family_dc13ea4fc01e4240,147
1,family_leak,clean_validation,0.6956598941283365,8628,family_8cd248050ccc3c0b,228
1,family_leak,clean_validation,0.7572883198067635,6169,family_3a7a2c2be46cda8d,310
1,family_leak,clean_validation,0.7903463307256348,3283,family_294bd1c8183f7513,83
1,family_leak,clean_validation,0.8680880766845716,1209,family_49ecae9a5efbb319,393
1,family_leak,clean_validation,0.25240087246141046,36690,family_1372580fd5d82eeb,331
1,family_leak,clean_validation,0.5554391145706177,276,family_1965f1d691ff77ed,449
1,family_leak,clean_validation,0.8153368591479027,3805,family_ac9524106bb16e6a,322
1,family_leak,clean_validation,0.34550899380624156,2969,family_7c163ae15fc00b82,453
1,family_leak,clean_validation,1.0052553279763352,1548,family_70436089a4c770d4,65
1,family_leak,clean_validation,0.5596790989464511,1062,family_845b8b035d42a3a5,205
1,family_leak,clean_validation,0.3855057878012142,1444,family_7b039bf480df9b15,136
1,family_leak,clean_validation,0.6706223307875916,2560,family_9d7e640ca06153e6,84
1,family_leak,clean_validation,1.1095045399158558,1175,family_54fc1cace3776e46,256
1,family_leak,clean_validation,0.8284702866948616,5758,family_0a67bbb9b9e07256,135
1,family_leak,clean_validation,0.7448592198719899,5752,family_9087822f50091590,169
1,family_leak,clean_validation,0.5586380034441519,734,family_cd9083de535c9789,386
1,family_leak,clean_validation,0.6800085294664594,8757,family_9eaff47c6da3797b,21
1,family_leak,clean_validation,0.30145431093340125,2972,family_2cc60a8f69107434,266
1,family_leak,clean_validation,0.49708998074839433,12762,family_4ebace72e4a1d8c0,290
