model,seed,condition,cohort,nll,token_count,relation_stratum,family_id,family_order
tcn_384_legacy,0,clean,treated,1.2907096737141257,7309,structurally_nonexact,family_3dffb074803c8f80,376
tcn_384_legacy,0,clean,treated,1.4868256237074646,1026,structurally_nonexact,family_1cfa4116628ae42e,681
tcn_384_legacy,0,clean,treated,1.3534090565171495,1238,structurally_nonexact,family_f53ae103dc0def58,261
tcn_384_legacy,0,clean,treated,1.2913180451663595,1287,structurally_nonexact,family_3db848c291e71542,123
tcn_384_legacy,0,clean,treated,1.4669249098692865,3583,structurally_nonexact,family_76f3986b08ecfc19,97
tcn_384_legacy,0,clean,treated,0.9590531703706623,13214,structurally_nonexact,family_121eefce620403f7,295
tcn_384_legacy,0,clean,treated,1.50197467192707,20977,structurally_nonexact,family_8aff46e64d1c8360,286
tcn_384_legacy,0,clean,treated,1.270789824799305,4952,structurally_nonexact,family_debbecc1e7f77f3e,20
tcn_384_legacy,0,clean,treated,1.0336998266876247,1779,structurally_nonexact,family_f19aa9a5e722eb61,379
tcn_384_legacy,0,clean,treated,1.2347200745065021,1815,structurally_nonexact,family_d0b38ee50d018148,664
tcn_384_legacy,0,clean,treated,1.18176851804192,1036,structurally_nonexact,family_aad2d66dec95dc7a,569
tcn_384_legacy,0,clean,treated,1.1330356213647097,985,structurally_nonexact,family_59add5a121b9a616,451
tcn_384_legacy,0,clean,treated,1.5582464037477088,12091,structurally_nonexact,family_c2d4ffa1539bdafe,263
tcn_384_legacy,0,clean,treated,1.3851630515648357,1157,structurally_nonexact,family_58a5b18cf3751bf1,41
tcn_384_legacy,0,clean,treated,1.1958866317444088,638,structurally_nonexact,family_8f08581ca21b6c6f,539
tcn_384_legacy,0,clean,treated,1.2668312337795817,5203,structurally_nonexact,family_5d6a15b20dff7233,33
tcn_384_legacy,0,clean,treated,1.1941402032971382,1312,structurally_nonexact,family_eacebc389812585f,693
tcn_384_legacy,0,clean,treated,1.2807738125118004,578,structurally_nonexact,family_3bd7e5ca43f02666,476
tcn_384_legacy,0,clean,treated,0.8884484850127121,377,structurally_nonexact,family_da2cbb03fa208ffc,65
tcn_384_legacy,0,clean,treated,1.177459915967896,15281,structurally_nonexact,family_5fe0b889b5279fed,275
tcn_384_legacy,0,clean,treated,1.1147899390725184,654,structurally_nonexact,family_58c32a6b58cc329f,505
tcn_384_legacy,0,clean,treated,1.270816614977899,4931,structurally_nonexact,family_d4c8efafc098f593,580
tcn_384_legacy,0,clean,treated,1.0186600533159684,6166,structurally_nonexact,family_853b6705e7d7e7a9,509
tcn_384_legacy,0,clean,treated,1.323152043929608,1558,canonical_event_exact,family_7c104874587dddcc,324
tcn_384_legacy,0,clean,treated,1.4463765651500535,3893,structurally_nonexact,family_2eec85a0fe915e64,326
tcn_384_legacy,0,clean,treated,1.0703027956219056,1189,structurally_nonexact,family_08157e0ead630e5c,623
tcn_384_legacy,0,clean,treated,1.6598581690118173,12275,structurally_nonexact,family_67cf34a836b9cd6c,473
tcn_384_legacy,0,clean,treated,1.3102479991006433,3188,structurally_nonexact,family_a03ac5414952d229,344
tcn_384_legacy,0,clean,treated,1.7417949787626343,5109,structurally_nonexact,family_4da27be0a15493fc,455
tcn_384_legacy,0,clean,control,1.752793788909912,86,,family_8353c8bc6b1abe91,231
tcn_384_legacy,0,clean,control,1.0886752605438232,281,,family_a21b0655ee8718e3,44
tcn_384_legacy,0,clean,control,1.271842399567126,1492,,family_828011733ff46fcc,135
tcn_384_legacy,0,clean,control,1.424381418072659,92,,family_c352cf53fe360f50,89
tcn_384_legacy,0,clean,control,1.3103282848993938,543,,family_581b417d448220ce,278
tcn_384_legacy,0,clean,control,1.2074726377698644,4997,,family_c5e7a2f4ebdc9ce7,523
tcn_384_legacy,0,clean,control,1.6472890006088445,23970,,family_942d0bbb1f3057b7,117
tcn_384_legacy,0,clean,control,1.4250459878129136,1957,,family_e8f2414f825f028e,21
tcn_384_legacy,0,clean,control,1.4390333385250993,24928,,family_d9eece89cdccb42e,318
tcn_384_legacy,0,clean,control,1.408316861158647,2226,,family_159334980be342ce,590
tcn_384_legacy,0,clean,control,1.0382982632646163,9706,,family_5cc3056db91c371f,475
tcn_384_legacy,0,clean,control,1.2959003845742088,14644,,family_cac05bc962cb19ae,529
tcn_384_legacy,0,clean,control,1.3014503938124822,794,,family_91b28d898f74de65,458
tcn_384_legacy,0,clean,control,1.2161746937839546,2249,,family_0ed7b687c2bbe731,679
tcn_384_legacy,0,clean,control,1.3713664587637362,2076,,family_c09c42656e829799,75
tcn_384_legacy,0,clean,control,1.2608054699642317,8400,,family_5029829bbea32071,45
tcn_384_legacy,0,clean,control,1.0811680412201596,2361,,family_b524f58169d7a062,422
tcn_384_legacy,0,clean,control,1.134093395138209,20104,,family_e449d968e1ca6e62,481
tcn_384_legacy,0,clean,control,1.636102715745119,3217,,family_f176b8796acaf1a3,449
tcn_384_legacy,0,clean,control,1.7390758073860537,13053,,family_2aacce96c1e48e02,43
tcn_384_legacy,0,clean,control,0.8609923601634363,22913,,family_95e00157e6b24668,246
tcn_384_legacy,0,clean,control,1.719848200974735,11280,,family_c83ce9a767947dac,169
tcn_384_legacy,0,clean,control,1.5987897192924794,18996,,family_c00a93f90020b6fe,255
tcn_384_legacy,0,clean,control,1.298241138458252,226,,family_4388b443af85145b,182
tcn_384_legacy,0,clean,control,0.9880656681309397,5102,,family_090556d6964926b6,696
tcn_384_legacy,0,clean,control,1.4588251070847125,997,,family_517a76fa41613984,435
tcn_384_legacy,0,clean,control,1.463172435760498,331,,family_d5117873cfa5f4e7,403
tcn_384_legacy,0,clean,control,1.2762183479966143,5289,,family_5c4b107ad8b67511,39
tcn_384_legacy,0,clean,control,1.0223285578222367,2157,,family_6b39589c59910bc9,527
tcn_384_legacy,0,clean,control,1.3568453788757324,557,,family_09e71dae304bced8,407
tcn_384_legacy,0,clean,control,1.0833011135129227,7005,,family_7ab40688290292cb,699
tcn_384_legacy,0,clean,control,1.2012379088012675,3615,,family_c9287c1de390bb4b,287
tcn_384_legacy,0,clean,control,1.1999486771226773,3531,,family_b82550e1d139176a,133
tcn_384_legacy,0,clean,control,1.652962261997205,4469,,family_5ead6639536180b8,16
tcn_384_legacy,0,clean,control,0.6563519246620629,3148,,family_c200a4f65bbc5209,270
tcn_384_legacy,0,clean,control,1.210598455481025,6866,,family_104496edebed4f61,385
tcn_384_legacy,0,clean,control,1.538154455687111,4592,,family_843833735eeb7063,519
tcn_384_legacy,0,clean,control,1.3869134980313322,940,,family_9c25f8a3328ce8da,494
tcn_384_legacy,0,clean,control,1.1609042669444007,11819,,family_8adb1a64e2eed3ab,400
tcn_384_legacy,0,clean,control,1.402324442205758,638,,family_1f464d80218f494a,150
tcn_384_legacy,0,clean,control,1.2143804099824693,1566,,family_cb2f86c88344d124,572
tcn_384_legacy,0,clean,control,1.502543418402604,2465,,family_7d2361899b55eee8,522
tcn_384_legacy,0,clean,control,1.3030620884003115,2886,,family_056399865754201e,177
tcn_384_legacy,0,clean,control,1.3346155079824784,7537,,family_048732487ed12eba,266
tcn_384_legacy,0,clean,control,1.095218300819397,266,,family_1d8665cf98427374,632
tcn_384_legacy,0,clean,control,1.275249493541769,8124,,family_7b7a14e1daaa4e52,207
tcn_384_legacy,0,clean,control,1.0294838942963667,1980,,family_ace63736575276fd,76
tcn_384_legacy,0,clean,control,1.3098567724227905,381,,family_471c422daeefac7a,24
tcn_384_legacy,0,clean,control,1.4281674692361357,2354,,family_484de8ba061636e2,134
tcn_384_legacy,0,clean,control,0.7624101269053903,748,,family_a8edfe7c17d49498,142
tcn_384_legacy,0,clean,control,1.6670767723805962,3704,,family_fc41e434d5d7e595,413
tcn_384_legacy,0,clean,control,0.808810946053312,1439,,family_309d1ff512e1e9a9,426
tcn_384_legacy,0,clean,control,1.3086103657099026,10437,,family_d16673229b6e8db9,273
tcn_384_legacy,0,clean,control,1.2470329447566526,1146,,family_9e8b2eb6ec3ec445,96
tcn_384_legacy,0,clean,control,1.3095967533775532,11034,,family_50f05ec6e42283bd,153
tcn_384_legacy,0,clean,control,1.3027144056862225,373,,family_341df9602a2ccf1e,649
tcn_384_legacy,0,clean,control,1.231123293504563,6341,,family_352e44896c06757b,543
tcn_384_legacy,0,clean,control,1.2714911333173147,407,,family_0b0978005887e1a2,474
tcn_384_legacy,0,clean,control,1.569092298797918,9756,,family_e0804d88b4e3c086,464
tcn_384_legacy,0,clean,control,1.819607513719024,5497,,family_7136d870073b72bf,492
tcn_384_legacy,0,clean,control,1.617697558144055,4898,,family_90e53f43974a85ff,305
tcn_384_legacy,0,clean,control,0.8183988888777127,8758,,family_ba0bab377b74f9bc,593
tcn_384_legacy,0,clean,control,1.2535596643628186,3385,,family_dd7fe974853169e3,340
tcn_384_legacy,0,clean,control,1.254291887706259,14375,,family_89e820583b7bf692,521
tcn_384_legacy,0,clean,control,1.0497379491739467,5387,,family_c3c5b7b46ed5cca4,604
tcn_384_legacy,0,clean,control,1.6247121656101793,2595,,family_13478cc2fa596f00,676
tcn_384_legacy,0,clean,control,1.324559948053369,2122,,family_4b791b52cdbf0c94,342
tcn_384_legacy,0,clean,control,1.5484910297424483,1554,,family_24beda513cb73140,190
tcn_384_legacy,0,clean,control,1.318690778816404,2574,,family_bd2e09f5164640ac,355
tcn_384_legacy,0,clean,control,1.401728254372846,14722,,family_d90c907b60f5db7e,227
tcn_384_legacy,0,clean,control,1.4708093404769897,608,,family_0a1d834f1fc5ec9d,397
tcn_384_legacy,0,clean,control,1.2338538897827098,619,,family_bd36f067059fa430,608
tcn_384_legacy,0,clean,control,1.1035259169420526,10380,,family_9d3263359149060b,174
tcn_384_legacy,0,clean,control,1.183449387550354,96,,family_701911482f478840,164
tcn_384_legacy,0,clean,control,1.1140546736206196,1297,,family_a69d52c7adca6131,688
tcn_384_legacy,0,clean,control,1.3331131177466735,911,,family_0907d69883a983d5,125
tcn_384_legacy,0,clean,control,1.1186455494880676,10000,,family_6aa82ca2608dc1b1,23
tcn_384_legacy,0,clean,control,1.271620920021254,7247,,family_0b7d7d5455b615a1,306
tcn_384_legacy,0,clean,control,0.798240362788424,810,,family_6ff7124bfcd14a0c,545
tcn_384_legacy,0,clean,control,1.1938976650511413,2128,,family_b8051512c4e658bb,180
tcn_384_legacy,0,clean,control,1.155656078503153,1907,,family_419159423badc2ef,391
tcn_384_legacy,0,clean,control,1.4590228599835944,7116,,family_330ff47988f3581a,291
tcn_384_legacy,0,clean,control,1.279195830081691,6921,,family_c2708c9ff73ceb82,660
tcn_384_legacy,0,clean,control,1.3723835295021645,4344,,family_ddb1afd90e017414,484
tcn_384_legacy,0,clean,control,1.6012798557933579,4446,,family_354a6fa9839f5265,196
tcn_384_legacy,0,clean,control,0.7276306905815945,1647,,family_25637fe768f1ed97,602
tcn_384_legacy,0,clean,control,1.290578534780455,1815,,family_c8d9a7933734de14,232
tcn_384_legacy,0,clean,control,1.1388041030847198,12979,,family_5dfcdbc50b497fa3,241
tcn_384_legacy,0,clean,control,1.7077663669768302,2723,,family_cb79ab953eb3a23e,425
tcn_384_legacy,0,clean,control,1.1598551036440767,4096,,family_4cbe524347d5770f,442
tcn_384_legacy,0,clean,control,1.189255784476905,4361,,family_584bf061d2625f25,495
tcn_384_legacy,0,clean,control,1.2385966777801514,251,,family_56890c17b9133ef4,506
tcn_384_legacy,0,clean,control,0.667993373694745,2640,,family_205aeeeda178f7ca,644
tcn_384_legacy,0,clean,control,1.7459509372711182,56,,family_3179470752a6d838,18
tcn_384_legacy,0,clean,control,1.4856172855778607,7232,,family_7659084f070baf14,130
tcn_384_legacy,0,clean,control,1.3820999637241551,16261,,family_2210ee0a2c3ccbc9,396
tcn_384_legacy,0,clean,control,1.0186528940245074,7863,,family_d20f6f896d965906,310
tcn_384_legacy,0,clean,control,1.2693181800919946,1228,,family_9ba17784e54ec105,163
tcn_384_legacy,0,clean,control,1.2105702187549516,2684,,family_28cc6a5379f62efc,84
tcn_384_legacy,0,clean,control,1.5132462059761977,3596,,family_cd85f816dfda97e0,601
tcn_384_legacy,0,clean,control,0.9302606265930122,23809,,family_6c5d60bd118ca08d,493
tcn_384_legacy,0,clean,control,1.1500714459612973,9452,,family_a6b3f3bba1c3ea38,611
tcn_384_legacy,0,clean,control,1.3098074043216419,995,,family_46ccb6e3625b0d26,559
tcn_384_legacy,0,clean,control,1.0048851858264025,13925,,family_b6c76ee6e1fbdad4,617
tcn_384_legacy,0,clean,control,1.5592198920444214,8836,,family_eb5f13fb7b1698a7,433
tcn_384_legacy,0,clean,control,1.1455570416484806,417,,family_0928b40aaefe1e43,616
tcn_384_legacy,0,clean,control,1.6212594509124756,51,,family_e8cb312f6947fae2,578
tcn_384_legacy,0,clean,control,1.3702041209510176,3890,,family_50833a4ebce7122c,103
tcn_384_legacy,0,clean,control,1.3909826278686523,216,,family_e52a55fe95cda992,463
tcn_384_legacy,0,clean,control,2.110067542918318,17522,,family_65e575b20c174fd7,479
tcn_384_legacy,0,clean,control,1.3281389202920169,9258,,family_c4cc5f62a0ab31c3,276
tcn_384_legacy,0,clean,control,1.5758527929404842,6370,,family_a6fc375b5cc488f5,95
tcn_384_legacy,0,clean,control,0.6375893413659922,1157,,family_6d128cd3979417a4,423
tcn_384_legacy,0,clean,control,0.8793694456752491,4638,,family_01bdfbf40b1dfff5,139
tcn_384_legacy,0,clean,control,1.352708496814696,7458,,family_b55c602531d8b111,556
tcn_384_legacy,0,clean,control,1.0623620702176895,11061,,family_150827bde0e3f90f,689
tcn_384_legacy,0,clean,control,1.2271590046584606,10400,,family_41293800444fbe3e,108
tcn_384_legacy,0,clean,control,1.6574037415852276,14488,,family_0ffae0bc1065eadf,60
tcn_384_legacy,0,clean,control,0.8210627931038949,4656,,family_483585a89e5ae17f,34
tcn_384_legacy,0,clean,control,1.3714435628586752,815,,family_0c5e308d08929fa4,247
tcn_384_legacy,0,clean,control,0.980958878993988,391,,family_07575db7931c72ea,300
tcn_384_legacy,0,clean,control,1.3471037149429321,191,,family_efb0835b02015240,528
tcn_384_legacy,0,clean,control,1.3655787578311123,3258,,family_94692368e418ed72,173
tcn_384_legacy,0,clean,control,1.0474358477762766,252,,family_46e2de939a29fd34,429
tcn_384_legacy,0,clean,control,1.328807868682667,746,,family_39754d1db81a7bf4,127
tcn_384_legacy,0,clean,control,1.1723227351718346,3212,,family_b964a57ffbddf6a6,534
tcn_384_legacy,0,clean,control,1.712133733008243,17312,,family_71b144025f52e59c,140
tcn_384_legacy,0,clean,control,1.471097751987,1218,,family_4bf6d11e259630c1,532
tcn_384_legacy,0,clean,control,1.4812646344120395,2677,,family_a164057d15ea429a,698
tcn_384_legacy,0,clean,control,1.587279862723473,2414,,family_24dfe3f15bbe835d,243
tcn_384_legacy,0,clean,control,1.088558378876472,588,,family_cb2cf90a481fb793,606
tcn_384_legacy,0,clean,control,0.8462695644027962,10358,,family_c874ed8859d535ca,362
tcn_384_legacy,0,clean,control,1.4473345781549996,810,,family_9d706bbe5906e6bc,93
tcn_384_legacy,0,clean,control,0.8837174023697288,13562,,family_bb5eaea47e3db521,158
tcn_384_legacy,0,clean,control,1.2379891448321134,10960,,family_2e23a957596c94a1,452
tcn_384_legacy,0,clean,control,1.4120673229734164,1318,,family_190ff6b8b86c31bd,387
tcn_384_legacy,0,clean,control,1.2263551663795589,22265,,family_1dbac5e5dc15225e,284
tcn_384_legacy,0,clean,control,1.33696017482064,10659,,family_d12ec1205e2b38f3,258
tcn_384_legacy,0,clean,control,1.4028178751786042,939,,family_fe64b9392ac59945,54
tcn_384_legacy,0,clean,control,1.266729234040889,593,,family_cb8273cf04ee6422,58
tcn_384_legacy,0,clean,control,1.4187211364646033,10770,,family_52fcc2a430ac1dfe,46
tcn_384_legacy,0,clean,control,1.3959255154702392,48634,,family_d73cd491d1cc376e,313
tcn_384_legacy,0,clean,control,0.9377246201038361,402,,family_896e6058475d85c2,504
tcn_384_legacy,0,clean,control,1.198407769203186,271,,family_dc605f4c0311b69b,77
tcn_384_legacy,0,clean,control,1.2486519813537598,418,,family_9d9014958e229b26,71
tcn_384_legacy,0,clean,control,1.035379877590364,3410,,family_8cba6a895a1eda02,353
tcn_384_legacy,0,clean,control,1.1992026568148444,7782,,family_f139578e4dab698a,80
tcn_384_legacy,0,clean,control,0.8135846183950444,8966,,family_6d75ac5f58d11f18,217
tcn_384_legacy,0,clean,control,1.2382930032576198,6494,,family_5990a7393b1bfc0a,31
tcn_384_legacy,0,clean,control,1.3604787826023699,1854,,family_284fbbf34df3f7e8,100
tcn_384_legacy,0,clean,control,1.344676824684321,857,,family_b49585225cf5c0d6,558
tcn_384_legacy,0,clean,control,1.2319361647771927,6393,,family_f5c26ed350b4ab73,37
tcn_384_legacy,0,clean,control,1.479388660224099,8674,,family_bfddaa9b983612cd,667
tcn_384_legacy,0,clean,control,1.1678287094593047,2500,,family_d1efa3da7bf90eef,672
tcn_384_legacy,0,clean,control,1.3427539220927365,3281,,family_e27845ea1d3c17f5,418
tcn_384_legacy,0,clean,control,1.1852848529815674,41,,family_b7f94b3542a0da7d,609
tcn_384_legacy,0,clean,control,1.0246112322955976,12830,,family_73ee2da564c3d39b,462
tcn_384_legacy,0,clean,control,1.2546363769871698,4101,,family_7b40d80764230547,533
tcn_384_legacy,0,clean,control,1.0186912951071232,9640,,family_d14815f8add032f5,508
tcn_384_legacy,0,clean,control,1.2754592542009482,9584,,family_998e2240a156ecdd,138
tcn_384_legacy,0,clean,control,1.2657572031021118,186,,family_38899c6e7a885c05,110
tcn_384_legacy,0,clean,control,1.4120494613517958,3903,,family_fcc0832c532eec68,188
tcn_384_legacy,0,clean,control,1.0654325712342871,1181,,family_a6a06fcf0eb60a8c,579
tcn_384_legacy,0,clean,control,1.5483079081799624,48390,,family_70cece08fb91854c,12
tcn_384_legacy,0,clean,control,1.302824843000939,503,,family_4b94b213c3d4fa08,168
tcn_384_legacy,0,clean,control,1.589073607067569,12892,,family_0a7cb9ca8662c54b,551
tcn_384_legacy,0,clean,control,1.0980442762374878,356,,family_f38ebbcef90914e9,8
tcn_384_legacy,0,clean,control,1.3950203184834022,2004,,family_fc2ade3f73bf052f,380
tcn_384_legacy,0,clean,control,1.1995837688446045,502,,family_2e9be0de8753a286,203
tcn_384_legacy,0,clean,control,1.132311935845117,987,,family_b0b662377a329d27,581
tcn_384_legacy,0,clean,control,1.1241333484649658,356,,family_28e240b156c54585,629
tcn_384_legacy,0,clean,control,1.3419528165098467,12262,,family_b285992ddbc1ba24,81
tcn_384_legacy,0,clean,control,1.4420209643041901,29811,,family_941fe9b7f6e42836,62
tcn_384_legacy,0,clean,control,1.6707493786105818,1702,,family_7e5d0f85c7938ae7,245
tcn_384_legacy,0,clean,control,1.5601244945055779,2717,,family_ade1acf63d403dff,102
tcn_384_legacy,0,clean,control,1.2774231939646778,6022,,family_eb75a33dade5cdeb,678
tcn_384_legacy,0,clean,control,1.3692471522041245,1618,,family_236c05b0b6b045cb,143
tcn_384_legacy,0,clean,control,1.1404343339181624,669,,family_707a4103f358feb3,288
tcn_384_legacy,0,clean,control,0.41226324439048767,96,,family_21b728ec668b432d,631
tcn_384_legacy,0,clean,control,1.1484011963483722,849,,family_7df5e4cd2001efeb,612
tcn_384_legacy,0,clean,control,1.303179860691689,8476,,family_5cdee57343206eb1,13
tcn_384_legacy,0,clean,control,1.4063585097506894,708,,family_fbb60f07539bf74a,283
tcn_384_legacy,0,clean,control,1.3809450217655728,945,,family_52d508d06e660fb2,122
tcn_384_legacy,0,clean,control,1.2102721822290319,10036,,family_24c49b2dbbea0ff6,322
tcn_384_legacy,0,clean,control,1.0647965334804,4073,,family_a3988b9597f6817f,571
tcn_384_legacy,0,clean,control,1.5718289202267401,12548,,family_4a8fbe9c547e5ce4,98
tcn_384_legacy,0,clean,control,0.9290160536766052,216,,family_51048182ed7b4454,512
tcn_384_legacy,0,clean,control,1.1250104904174805,186,,family_7224c63d7d5f2b96,262
tcn_384_legacy,0,clean,control,0.9407663941383362,181,,family_643cfac776d5dea8,683
tcn_384_legacy,0,clean,control,0.7475920590352378,12040,,family_619fe82eb42ec462,209
tcn_384_legacy,0,clean,control,1.5089317437411587,4835,,family_9b1625bc030f3790,79
tcn_384_legacy,0,clean,control,1.3134354729594955,10375,,family_edc93bd478511702,202
tcn_384_legacy,0,clean,control,1.3734439611434937,276,,family_7acbab6855200014,51
tcn_384_legacy,0,clean,control,0.9349599613384767,660,,family_db6f9992bb16df2a,126
tcn_384_legacy,0,clean,control,1.0318655685798541,2812,,family_b2aa288c70165e5f,70
tcn_384_legacy,0,clean,control,1.167557305468245,6995,,family_cc532019d574a61c,655
tcn_384_legacy,0,clean,control,1.2392866105475324,940,,family_b16072295921a493,357
tcn_384_legacy,0,clean,control,1.0429236682799046,966,,family_b4b1c2ecb31b907a,315
tcn_384_legacy,0,clean,control,1.2062440339734488,15485,,family_0d4a945b85bbaaba,370
tcn_384_legacy,0,clean,control,1.2477828151437589,3868,,family_97b8d4d98ee960bf,557
tcn_384_legacy,0,clean,control,1.1087241873109877,3384,,family_f7a86802e4f557fd,235
tcn_384_legacy,0,clean,control,1.0650056526665905,3347,,family_e0c21fc7c10d2034,430
tcn_384_legacy,0,clean,control,0.933895365203696,4396,,family_d5bc4e01b0b8bac6,111
tcn_384_legacy,0,clean,control,1.111046570532678,1754,,family_57eac865a7f36b7c,323
tcn_384_legacy,0,clean,control,1.023798630787776,1495,,family_96a402e381d595c2,42
tcn_384_legacy,0,clean,control,0.9445324924620954,910,,family_0753f5ee1792042c,330
tcn_384_legacy,0,clean,control,1.8337937427165654,5656,,family_f170aad69aff7478,364
tcn_384_legacy,0,clean,control,1.1601351346870075,4216,,family_731071db0d9fbdbe,386
tcn_384_legacy,0,clean,control,1.1994568830471608,9071,,family_4582dbaeae746fdb,311
tcn_384_legacy,0,clean,control,1.2643636901058841,3601,,family_37f5f4cedb55aeea,383
tcn_384_legacy,0,clean,control,1.2096824400642958,5862,,family_f5b2bdc32c7d9391,603
tcn_384_legacy,0,clean,control,1.2429067669688045,518,,family_5c7b977277b847b2,690
tcn_384_legacy,0,clean,control,1.2535099978679785,3154,,family_c35a6abc1d407f4a,694
tcn_384_legacy,0,clean,control,1.4153006105734829,3792,,family_e7af2e4cd0151c75,156
tcn_384_legacy,0,clean,control,1.5475829039361368,849,,family_16c1d42e507896a8,240
tcn_384_legacy,0,clean,control,0.9578617890174718,14431,,family_b387fed6ef4479f5,399
tcn_384_legacy,0,clean,control,1.1702902866828968,7073,,family_5d24c227f0462f74,439
tcn_384_legacy,0,clean,control,1.5888023047702118,3180,,family_37347c6729a17ba5,274
tcn_384_legacy,0,clean,control,1.0775034145749083,1201,,family_31b6d88b207ec253,27
tcn_384_legacy,0,clean,control,0.7452044872853777,7224,,family_4694d2838960b723,224
tcn_384_legacy,0,clean,control,1.4699115523342359,7552,,family_e0952099c8a720c3,570
tcn_384_legacy,0,clean,control,1.1571714878082275,256,,family_c59f3ed95a508878,595
tcn_384_legacy,0,clean,control,1.4250686070676135,4574,,family_4cb23b14e3d36b0d,57
tcn_384_legacy,0,clean,control,1.0758005902171135,544,,family_aebb5b803b4c0278,208
tcn_384_legacy,0,clean,control,1.160939335823059,412,,family_71e38421debc9320,159
tcn_384_legacy,0,clean,control,1.407667020624748,1257,,family_d4e91cd391597bfb,377
tcn_384_legacy,0,clean,control,1.298693671424594,337,,family_a458e18ffb59cdc5,670
tcn_384_legacy,0,clean,control,1.5460252451019716,5519,,family_47ba9ddc476931a4,621
tcn_384_legacy,0,clean,control,1.2839050222688362,3121,,family_f95fe97783adac95,52
tcn_384_legacy,0,clean,control,1.4568118002573285,3488,,family_dc0b5179722e8fe5,61
tcn_384_legacy,0,clean,control,1.219682244763422,1204,,family_e4b55ba694cc08da,597
tcn_384_legacy,0,clean,control,1.4459033683546343,10856,,family_85905b5b7536d21a,124
tcn_384_legacy,0,clean,control,1.1536286306416477,2029,,family_19989c971f68ce4b,501
tcn_384_legacy,0,clean,control,1.3371903078481857,739,,family_59bfc8c37fa36b20,599
tcn_384_legacy,0,clean,control,1.0994557418330837,7902,,family_f84e475cf4f80566,584
tcn_384_legacy,0,clean,control,1.18136686043335,3715,,family_4dadeb8474fe8ff9,10
tcn_384_legacy,0,clean,control,1.2919721845454726,7658,,family_907fa6edb24e0ed3,440
tcn_384_legacy,0,clean,control,0.8707416920506061,2631,,family_0d0b16856dabcffa,128
tcn_384_legacy,0,clean,control,1.4773212406788214,9510,,family_e5b3c0aff0dd05ec,187
tcn_384_legacy,0,clean,control,1.4431881889158529,8105,,family_eefe9fe6b23e51c4,88
tcn_384_legacy,0,clean,control,1.3006607223240694,6731,,family_b673e0fc724a479d,112
tcn_384_legacy,0,clean,control,1.1725228953895703,3392,,family_e07911eb7022fd85,193
tcn_384_legacy,0,clean,control,1.9694842870191018,161,,family_b207295fbdf40272,684
tcn_384_legacy,0,clean,control,1.1805510127051422,11873,,family_de9c72ef62ac72df,74
tcn_384_legacy,0,clean,control,1.2528264018531412,3517,,family_aa86dc70aa03289b,35
tcn_384_legacy,0,clean,control,0.9534762513030968,3793,,family_2f904d1499c3c221,412
tcn_384_legacy,0,clean,control,1.028568088003935,1899,,family_7ea59bf5d40f5c4f,375
tcn_384_legacy,0,clean,control,1.1728022923772783,5771,,family_1ed29ad6679ffb57,553
tcn_384_legacy,0,clean,control,1.5646482729520954,20130,,family_cedb480383e32e92,645
tcn_384_legacy,0,clean,control,1.264447229452146,5956,,family_c676713b17e94995,515
tcn_384_legacy,0,clean,control,1.0522981482422697,4820,,family_ab81517fb265a914,236
tcn_384_legacy,0,clean,control,1.248333922892377,2760,,family_a3a83feb27470fd8,536
tcn_384_legacy,0,clean,control,1.2297171806830627,2600,,family_8da1a87adf970316,341
tcn_384_legacy,0,clean,control,1.5768004530003594,11084,,family_48362ee4e66fbdca,221
tcn_384_legacy,0,clean,control,1.1944567362467449,624,,family_16727aa87b392f1f,30
tcn_384_legacy,0,clean,control,1.0065885445007745,5746,,family_8b45b52019b254b0,197
tcn_384_legacy,0,clean,control,1.3462352003014508,8431,,family_ec04895340d4fdc3,350
tcn_384_legacy,0,clean,control,1.1704690339248305,865,,family_73822ea66fa7eeb0,448
tcn_384_legacy,0,clean,control,1.1294427606073025,4626,,family_e8b54594efd4b9e6,107
tcn_384_legacy,0,clean,control,1.7303769367197381,4714,,family_7cc11ff05363ef06,335
tcn_384_legacy,0,clean,control,1.278592356034197,2013,,family_ab3d2680525ee608,191
tcn_384_legacy,0,clean,control,2.0128162905573035,18363,,family_11328ccfc215dfa8,390
tcn_384_legacy,0,clean,control,1.762194675196675,3418,,family_845d068ba0824cf7,443
tcn_384_legacy,0,clean,control,1.225771773660105,6120,,family_1e46a30df40c6200,692
tcn_384_legacy,0,clean,control,1.0808427085845222,1221,,family_e3d7b72a268ee197,144
tcn_384_legacy,0,clean,control,0.8669409000348125,10890,,family_bc785f448eebf656,546
tcn_384_legacy,0,clean,control,1.5242409138774062,353,,family_acb335d44fa9df56,349
tcn_384_legacy,0,clean,control,1.633422946592547,2544,,family_b9da95162a284b4f,298
tcn_384_legacy,0,clean,control,1.2411091327667236,226,,family_97ecb02c814c9745,63
tcn_384_legacy,0,clean,control,1.160948097755429,1202,,family_2c0b8c4f2526d835,394
tcn_384_legacy,0,clean,control,1.0465763493993279,2555,,family_78bbff520ba07726,178
tcn_384_legacy,0,clean,control,1.2511439552322916,4833,,family_9c778dc897506350,685
tcn_384_legacy,0,clean,control,1.2767118880814767,6356,,family_28fe60087b2cd721,332
tcn_384_legacy,0,clean,control,0.7796867442266215,12523,,family_0431bffd214ca7bc,257
tcn_384_legacy,0,clean,control,0.910064346972353,5396,,family_c0f46844b9a3878a,542
